"time","Dcontrol","Pcontrol","error","waterLevel"
0.686,-0.03898107450943415,0.4287918196037755,0.4287918196037755,0.5712081803962245
0.688,-0.03891026398863563,0.4280129038749919,0.4280129038749919,0.5719870961250081
0.69,-0.03883958210588132,0.4272354031646945,0.4272354031646945,0.5727645968353055
0.692,-0.03876902862874996,0.4264593149162496,0.4264593149162496,0.5735406850837504
0.694,-0.03869860332529769,0.4256846365782746,0.4256846365782746,0.5743153634217254
0.696,-0.03862830596405802,0.4249113656046382,0.4249113656046382,0.5750886343953618
0.698,-0.03855813631404174,0.4241394994544592,0.4241394994544592,0.5758605005455408
0.7,-0.0384880941447371,0.4233690355921081,0.4233690355921081,0.5766309644078919
0.702,-0.03841817922610963,0.4225999714872058,0.4225999714872058,0.5774000285127942
0.704,-0.03834839097358053,0.4218323007093858,0.4218323007093858,0.5781676992906142
0.706,-0.03827872946923622,0.4210660241615984,0.4210660241615984,0.5789339758384016
0.708,-0.03820919449333603,0.4203011394266963,0.4203011394266963,0.5796988605733037
0.71,-0.03813978581627353,0.4195376439790088,0.4195376439790088,0.5804623560209912
0.712,-0.03807050320889296,0.4187755352978225,0.4187755352978225,0.5812244647021775
0.714,-0.03800134644248927,0.4180148108673819,0.4180148108673819,0.5819851891326181
0.716,-0.03793231528880806,0.4172554681768886,0.4172554681768886,0.5827445318231114
0.718,-0.03786340952004564,0.4164975047205021,0.4164975047205021,0.5835024952794979
0.72,-0.03779462890884901,0.415740917997339,0.415740917997339,0.584259082002661
0.722,-0.03772597322831581,0.4149857055114738,0.4149857055114738,0.5850142944885262
0.724,-0.03765744225199442,0.4142318647719386,0.4142318647719386,0.5857681352280614
0.726,-0.03758903575388386,0.4134793932927224,0.4134793932927224,0.5865206067072776
0.728,-0.03752075350843385,0.4127282885927723,0.4127282885927723,0.5872717114072277
0.73,-0.03745259529054479,0.4119785481959927,0.4119785481959927,0.5880214518040073
0.732,-0.03738456087556777,0.4112301696312455,0.4112301696312455,0.5887698303687545
0.734,-0.03731665003930457,0.4104831504323502,0.4104831504323502,0.5895168495676498
0.736,-0.03724886255800759,0.4097374881380834,0.4097374881380834,0.5902625118619166
0.738,-0.03718119820838003,0.4089931802921803,0.4089931802921803,0.5910068197078197
0.74,-0.03711365676757568,0.4082502244433325,0.4082502244433325,0.5917497755566675
0.742,-0.03704623801319905,0.4075086181451895,0.4075086181451895,0.5924913818548105
0.744,-0.03697894172330529,0.4067683589563582,0.4067683589563582,0.5932316410436418
0.746,-0.0369117676764003,0.4060294444404033,0.4060294444404033,0.5939705555595967
0.748,-0.03684471565144062,0.4052918721658468,0.4052918721658468,0.5947081278341532
0.75,-0.03677778542783352,0.4045556397061687,0.4045556397061687,0.5954443602938313
0.752,-0.03671097678543688,0.4038207446398057,0.4038207446398057,0.5961792553601943
0.754,-0.0366442895045593,0.4030871845501522,0.4030871845501522,0.5969128154498478
0.756,-0.03657772336596009,0.4023549570255609,0.4023549570255609,0.5976450429744391
0.758,-0.03651127815084918,0.401624059659341,0.401624059659341,0.598375940340659
0.76,-0.03644495364088725,0.4008944900497597,0.4008944900497597,0.5991055099502403
0.762,-0.03637874961818564,0.400166245800042,0.400166245800042,0.599833754199958
0.764,-0.03631266586530635,0.3994393245183698,0.3994393245183698,0.6005606754816302
0.766,-0.03624670216526209,0.3987137238178831,0.3987137238178831,0.6012862761821169
0.768,-0.03618085830151626,0.3979894413166788,0.3979894413166788,0.6020105586833212
0.77,-0.03611513405798288,0.3972664746378116,0.3972664746378116,0.6027335253621884
0.772,-0.03604952921902675,0.3965448214092943,0.3965448214092943,0.6034551785907057
0.774,-0.03598404356946328,0.395824479264096,0.395824479264096,0.604175520735904
0.776,-0.0359186768945586,0.3951054458401445,0.3951054458401445,0.6048945541598555
0.778,-0.03585342898002952,0.3943877187803246,0.3943877187803246,0.6056122812196754
0.78,-0.03578829961204349,0.3936712957324784,0.3936712957324784,0.6063287042675216
0.782,-0.03572328857721869,0.3929561743494056,0.3929561743494056,0.6070438256505944
0.784,-0.035658395662624,0.3922423522888639,0.3922423522888639,0.6077576477111361
0.786,-0.03559362065577891,0.391529827213568,0.391529827213568,0.608470172786432
0.788,-0.03552896334465368,0.3908185967911905,0.3908185967911905,0.6091814032088095
0.79,-0.03546442351766919,0.3901086586943611,0.3901086586943611,0.6098913413056389
0.792,-0.03540000096369702,0.3894000106006672,0.3894000106006672,0.6105999893993328
0.794,-0.03533569547205945,0.388692650192654,0.388692650192654,0.611307349807346
0.796,-0.03527150683252944,0.3879865751578238,0.3879865751578238,0.6120134248421762
0.798,-0.03520743429773018,0.3872817772750319,0.3872817772750319,0.6127182227249681
0.8,-0.03514347801047248,0.3865782581151973,0.3865782581151973,0.6134217418848027
0.802,-0.03507963789120395,0.3858760168032435,0.3858760168032435,0.6141239831967565
0.804,-0.03501591372949468,0.3851750510244415,0.3851750510244415,0.6148249489755585
0.806,-0.03495230531533558,0.3844753584686914,0.3844753584686914,0.6155246415313086
0.808,-0.03488881243913839,0.3837769368305223,0.3837769368305223,0.6162230631694777
0.81,-0.03482543489173565,0.3830797838090921,0.3830797838090921,0.6169202161909079
0.812,-0.03476217246438074,0.3823838971081882,0.3823838971081882,0.6176161028918118
0.814,-0.03469902494874786,0.3816892744362265,0.3816892744362265,0.6183107255637735
0.816,-0.034635992136932,0.3809959135062521,0.3809959135062521,0.6190040864937479
0.818,-0.03457307382144903,0.3803038120359393,0.3803038120359393,0.6196961879640607
0.82,-0.03451026979523559,0.3796129677475915,0.3796129677475915,0.6203870322524085
0.822,-0.03444757985164915,0.3789233783681406,0.3789233783681406,0.6210766216318594
0.824,-0.03438500378446799,0.3782350416291479,0.3782350416291479,0.6217649583708521
0.826,-0.03432254138789127,0.377547955266804,0.377547955266804,0.622452044733196
0.828,-0.0342601924565389,0.3768621170219278,0.3768621170219278,0.6231378829780722
0.83,-0.03419795678545165,0.3761775246399681,0.3761775246399681,0.6238224753600319
0.832,-0.03413583417009108,0.375494175871002,0.375494175871002,0.624505824128998
0.834,-0.03407382440633962,0.3748120684697358,0.3748120684697358,0.6251879315302642
0.836,-0.03401192729050046,0.3741312001955051,0.3741312001955051,0.6258687998044949
0.838,-0.03395014261929767,0.3734515688122744,0.3734515688122744,0.6265484311877256
0.84,-0.03388847018987608,0.3727731720886369,0.3727731720886369,0.6272268279113631
0.842,-0.0338269097998014,0.3720960077978154,0.3720960077978154,0.6279039922021846
0.844,-0.03376546124706011,0.3714200737176613,0.3714200737176613,0.6285799262823387
0.846,-0.03370412433005955,0.370745367630655,0.370745367630655,0.629254632369345
0.848,-0.03364289884762788,0.3700718873239066,0.3700718873239066,0.6299281126760934
0.85,-0.03358178459901402,0.3693996305891541,0.3693996305891541,0.6306003694108459
0.852,-0.03352078138388778,0.3687285952227655,0.3687285952227655,0.6312714047772345
0.854,-0.03345988900233975,0.3680587790257372,0.3680587790257372,0.6319412209742628
0.856,-0.03339910725488139,0.3673901798036953,0.3673901798036953,0.6326098201963047
0.858,-0.03333843594244491,0.366722795366894,0.366722795366894,0.633277204633106
0.86,-0.03327787486638342,0.3660566235302176,0.3660566235302176,0.6339433764697824
0.862,-0.03321742382847075,0.3653916621131783,0.3653916621131783,0.6346083378868217
0.864,-0.03315708263090165,0.3647279089399181,0.3647279089399181,0.6352720910600819
0.866,-0.03309685107629164,0.364065361839208,0.364065361839208,0.635934638160792
0.868,-0.03303672896767708,0.3634040186444478,0.3634040186444478,0.6365959813555522
0.87,-0.03297671610851512,0.3627438771936663,0.3627438771936663,0.6372561228063337
0.872,-0.03291681230268375,0.3620849353295212,0.3620849353295212,0.6379150646704788
0.874,-0.03285701735448181,0.3614271908992999,0.3614271908992999,0.6385728091007001
0.876,-0.0327973310686289,0.3607706417549179,0.3607706417549179,0.6392293582450821
0.878,-0.03273775325026549,0.3601152857529204,0.3601152857529204,0.6398847142470796
0.88,-0.03267828370495285,0.3594611207544813,0.3594611207544813,0.6405388792455187
0.882,-0.03261892223867307,0.3588081446254038,0.3588081446254038,0.6411918553745962
0.884,-0.03255966865782906,0.3581563552361197,0.3581563552361197,0.6418436447638803
0.886,-0.03250052276924457,0.3575057504616903,0.3575057504616903,0.6424942495383097
0.888,-0.03244148438016416,0.3568563281818058,0.3568563281818058,0.6431436718181942
0.89,-0.03238255329825317,0.3562080862807849,0.3562080862807849,0.6437919137192151
0.892,-0.0323237287504188,0.3555610162546068,0.3555610162546068,0.6444389837453932
0.894,-0.03226501071747057,0.3549151178921762,0.3549151178921762,0.6450848821078238
0.896,-0.0322063993425314,0.3542703927678453,0.3542703927678453,0.6457296072321547
0.898,-0.03214789443242554,0.353626838756681,0.353626838756681,0.646373161243319
0.9,-0.03208949579436345,0.3529844537379979,0.3529844537379979,0.6470155462620021
0.902,-0.03203120323594177,0.3523432355953594,0.3523432355953594,0.6476567644046406
0.904,-0.03197301656514331,0.3517031822165765,0.3517031822165765,0.6482968177834235
0.906,-0.03191493559033708,0.3510642914937079,0.3510642914937079,0.6489357085062921
0.908,-0.03185696012027827,0.3504265613230609,0.3504265613230609,0.6495734386769391
0.91,-0.03179908996410823,0.3497899896051906,0.3497899896051906,0.6502100103948094
0.912,-0.03174132493135457,0.3491545742449003,0.3491545742449003,0.6508454257550997
0.914,-0.031683664831931,0.348520313151241,0.348520313151241,0.651479686848759
0.916,-0.03162610947613743,0.3478872042375117,0.3478872042375117,0.6521127957624883
0.918,-0.03156865867466001,0.3472552454212602,0.3472552454212602,0.6527447545787398
0.92,-0.03151131223857103,0.3466244346242813,0.3466244346242813,0.6533755653757187
0.922,-0.03145406997932897,0.3459947697726187,0.3459947697726187,0.6540052302273813
0.924,-0.03139693170877848,0.3453662487965633,0.3453662487965633,0.6546337512034367
0.926,-0.03133989723915044,0.3447388696306548,0.3447388696306548,0.6552611303693452
0.928,-0.03128296638306188,0.3441126302136807,0.3441126302136807,0.6558873697863193
0.93,-0.031226138953516,0.343487528488676,0.343487528488676,0.656512471511324
0.932,-0.03116941476390225,0.3428635624029247,0.3428635624029247,0.6571364375970753
0.934,-0.03111279362799617,0.3422407299079578,0.3422407299079578,0.6577592700920422
0.936,-0.03105627535995957,0.3416190289595553,0.3416190289595553,0.6583809710404447
0.938,-0.03099985977434043,0.3409984575177447,0.3409984575177447,0.6590015424822553
0.94,-0.03094354668607284,0.3403790135468012,0.3403790135468012,0.6596209864531988
0.942,-0.03088733591047717,0.3397606950152489,0.3397606950152489,0.6602393049847511
0.944,-0.03083122726325992,0.3391434998958591,0.3391434998958591,0.6608565001041409
0.946,-0.0307752205605138,0.3385274261656518,0.3385274261656518,0.6614725738343482
0.948,-0.0307193156187177,0.3379124718058947,0.3379124718058947,0.6620875281941053
0.95,-0.03066351225473668,0.3372986348021034,0.3372986348021034,0.6627013651978966
0.952,-0.03060781028582199,0.3366859131440418,0.3366859131440418,0.6633140868559582
0.954,-0.03055220952961107,0.3360743048257218,0.3360743048257218,0.6639256951742782
0.956,-0.03049670980412755,0.3354638078454031,0.3354638078454031,0.6645361921545969
0.958,-0.03044131092778125,0.3348544202055938,0.3348544202055938,0.6651455797944062
0.96,-0.03038601271936813,0.3342461399130494,0.3342461399130494,0.6657538600869506
0.962,-0.03033081499807041,0.3336389649787745,0.3336389649787745,0.6663610350212255
0.964,-0.03027571758345645,0.3330328934180209,0.3330328934180209,0.6669671065819791
0.966,-0.03022072029548075,0.3324279232502882,0.3324279232502882,0.6675720767497118
0.968,-0.0301658229544841,0.331824052499325,0.331824052499325,0.668175947500675
0.97,-0.03011102538119336,0.3312212791931269,0.3312212791931269,0.6687787208068731
0.972,-0.03005632739672169,0.3306196013639386,0.3306196013639386,0.6693803986360614
0.974,-0.03000172882256834,0.3300190170482518,0.3300190170482518,0.6699809829517482
0.976,-0.0299472294806188,0.3294195242868068,0.3294195242868068,0.6705804757131932
0.978,-0.02989282919314473,0.3288211211245921,0.3288211211245921,0.6711788788754079
0.98,-0.02983852778280395,0.3282238056108434,0.3282238056108434,0.6717761943891566
0.982,-0.02978432507264052,0.3276275757990457,0.3276275757990457,0.6723724242009543
0.984,-0.02973022088608461,0.3270324297469307,0.3270324297469307,0.6729675702530693
0.986,-0.02967621464182693,0.3264383610600963,0.3264383610600963,0.6735616389399037
0.988,-0.02962230602506705,0.3258453662757376,0.3258453662757376,0.6741546337242624
0.99,-0.02956849533241099,0.3252534486565209,0.3252534486565209,0.6747465513434791
0.992,-0.02951478238638776,0.3246626062502653,0.3246626062502653,0.6753373937497347
0.994,-0.0294611670098789,0.324072837108668,0.324072837108668,0.675927162891332
0.996,-0.02940764902611857,0.3234841392873042,0.3234841392873042,0.6765158607126958
0.998,-0.02935422825869337,0.3228965108456271,0.3228965108456271,0.6771034891543729
1,-0.02930090453154251,0.3223099498469676,0.3223099498469676,0.6776900501530324
1,-0.02930090453154251,0.3223099498469676,0.3223099498469676,0.6776900501530324
