"time","der(H1)","der(H2)","H1","H2"
0.684,0.03210446574146889,-0.01605223287073445,0.4243288657476442,0.587835567126178
0.686,0.0320855608018223,-0.01604278040091115,0.4243930537923079,0.5878034731038462
0.688,0.0320666669722836,-0.0160333334861418,0.4244572041147616,0.5877713979426193
0.69,0.03204778424562807,-0.01602389212281403,0.4245213167395356,0.5877393416302323
0.692,0.03202891261463096,-0.01601445630731548,0.42458539169116,0.5877073041544201
0.694,0.03201005207206762,-0.01600502603603381,0.4246494289941647,0.5876752855029176
0.696,0.03199120261071334,-0.01599560130535667,0.4247134286730801,0.58764328566346
0.698,0.03197236422334335,-0.01598618211167167,0.4247773907524362,0.5876113046237821
0.7,0.03195353690273298,-0.01597676845136649,0.4248413152567629,0.5875793423716187
0.702,0.03193472064165748,-0.01596736032082874,0.4249052022105905,0.5875473988947048
0.704,0.03191591543289216,-0.01595795771644608,0.4249690516384492,0.5875154741807754
0.706,0.03189712126921235,-0.01594856063460618,0.4250328635648689,0.5874835682175656
0.708,0.0318783381433933,-0.01593916907169665,0.4250966380143797,0.5874516809928103
0.71,0.0318595660482103,-0.01592978302410515,0.4251603750115118,0.5874198124942442
0.712,0.0318408049764386,-0.0159204024882193,0.4252240745807954,0.5873879627096025
0.714,0.03182205492085353,-0.01591102746042677,0.4252877367467604,0.5873561316266199
0.716,0.0318033158742304,-0.0159016579371152,0.425351361533937,0.5873243192330316
0.718,0.03178458782934444,-0.01589229391467222,0.4254149489668552,0.5872925255165724
0.72,0.03176587077897098,-0.01588293538948549,0.4254784990700454,0.5872607504649774
0.722,0.03174716520855848,-0.01587358260427924,0.4255420101952614,0.5872289949023694
0.724,0.03172847104805148,-0.01586423552402574,0.4256054825803632,0.5871972587098185
0.726,0.03170978790160862,-0.01585489395080431,0.4256689175693529,0.5871655412153237
0.728,0.03169111576261963,-0.01584555788130982,0.4257323151846743,0.5871338424076629
0.73,0.03167245462447438,-0.01583622731223719,0.4257956754487712,0.5871021622756145
0.732,0.03165380448056256,-0.01582690224028128,0.4258589983840872,0.5870705008079564
0.734,0.03163516532427401,-0.01581758266213701,0.4259222840130661,0.587038857993467
0.736,0.0316165371489985,-0.01580826857449925,0.4259855323581516,0.5870072338209243
0.738,0.03159791994812578,-0.01579895997406289,0.4260487434417873,0.5869756282791064
0.74,0.03157931371504565,-0.01578965685752282,0.4261119172864171,0.5869440413567915
0.742,0.03156071844314794,-0.01578035922157397,0.4261750539144846,0.5869124730427578
0.744,0.03154213412582235,-0.01577106706291118,0.4262381533484335,0.5868809233257833
0.746,0.03152356075645873,-0.01576178037822936,0.4263012156107074,0.5868493921946464
0.748,0.03150499832844681,-0.01575249916422341,0.4263642407237503,0.5868178796381249
0.75,0.03148644683517643,-0.01574322341758821,0.4264272287100056,0.5867863856449973
0.752,0.03146790627003729,-0.01573395313501865,0.4264901795919172,0.5867549102040414
0.754,0.03144937662641926,-0.01572468831320963,0.4265530933919288,0.5867234533040356
0.756,0.03143085789771204,-0.01571542894885602,0.4266159701324841,0.5866920149337579
0.758,0.03141235007730549,-0.01570617503865274,0.4266788098360267,0.5866605950819866
0.76,0.03139385315858934,-0.01569692657929467,0.4267416125250005,0.5866291937374998
0.762,0.03137536713495339,-0.01568768356747669,0.4268043782218491,0.5865978108890756
0.764,0.03135689199978742,-0.01567844599989371,0.4268671069490161,0.5865664465254921
0.766,0.03133842774648121,-0.01566921387324061,0.4269297987289453,0.5865351006355274
0.768,0.03131997436842455,-0.01565998718421227,0.4269924535840806,0.5865037732079599
0.77,0.03130153185900719,-0.0156507659295036,0.4270550715368654,0.5864724642315674
0.772,0.03128310021161896,-0.01564155010580948,0.4271176526097437,0.5864411736951284
0.774,0.0312646794196496,-0.0156323397098248,0.4271801968251589,0.5864099015874207
0.776,0.03124626947648893,-0.01562313473824446,0.4272427042055549,0.5863786478972227
0.778,0.03122787037552667,-0.01561393518776333,0.4273051747733754,0.5863474126133124
0.78,0.03120948211015268,-0.01560474105507634,0.4273676085510641,0.586316195724468
0.782,0.03119110467375667,-0.01559555233687834,0.4274300055610648,0.5862849972194677
0.784,0.03117273805972851,-0.01558636902986426,0.4274923658258209,0.5862538170870897
0.786,0.03115438226145789,-0.01557719113072895,0.4275546893677764,0.5862226553161118
0.788,0.03113603727233465,-0.01556801863616733,0.4276169762093749,0.5861915118953126
0.79,0.03111770308574851,-0.01555885154287426,0.4276792263730603,0.5861603868134698
0.792,0.03109937969508935,-0.01554968984754468,0.427741439881276,0.586129280059362
0.794,0.03108106709374688,-0.01554053354687344,0.4278036167564659,0.5860981916217671
0.796,0.0310627652751109,-0.01553138263755545,0.4278657570210737,0.5860671214894633
0.798,0.03104447423257117,-0.01552223711628558,0.427927860697543,0.5860360696512286
0.8,0.0310261939595175,-0.01551309697975875,0.4279899278083177,0.5860050360958413
0.802,0.03100792444933966,-0.01550396222466983,0.4280519583758413,0.5859740208120794
0.804,0.03098966569542747,-0.01549483284771373,0.4281139524225576,0.5859430237887213
0.806,0.03097141769117061,-0.01548570884558531,0.4281759099709104,0.5859120450145449
0.808,0.03095318042995897,-0.01547659021497949,0.4282378310433432,0.5858810844783284
0.81,0.03093495390518228,-0.01546747695259114,0.4282997156623,0.58585014216885
0.812,0.03091673811023038,-0.01545836905511519,0.4283615638502242,0.585819218074888
0.814,0.03089853303849295,-0.01544926651924648,0.4284233756295597,0.5857883121852202
0.816,0.03088033868335985,-0.01544016934167993,0.4284851510227501,0.585757424488625
0.818,0.03086215503822081,-0.01543107751911041,0.4285468900522393,0.5857265549738804
0.82,0.03084398209646568,-0.01542199104823284,0.4286085927404708,0.5856957036297646
0.822,0.03082581985148417,-0.01541290992574208,0.4286702591098885,0.5856648704450558
0.824,0.0308076682966661,-0.01540383414833305,0.4287318891829359,0.5856340554085321
0.826,0.03078952742540124,-0.01539476371270062,0.4287934829820569,0.5856032585089715
0.828,0.03077139723107942,-0.01538569861553971,0.428855040529695,0.5855724797351526
0.83,0.03075327770709035,-0.01537663885354518,0.4289165618482941,0.5855417190758531
0.832,0.03073516884682381,-0.01536758442341191,0.4289780469602979,0.5855109765198511
0.834,0.03071707064366965,-0.01535853532183482,0.42903949588815,0.585480252055925
0.836,0.03069898309101761,-0.01534949154550881,0.4291009086542942,0.585449545672853
0.838,0.03068090618225749,-0.01534045309112875,0.4291622852811741,0.5854188573594131
0.84,0.03066283991077901,-0.0153314199553895,0.4292236257912335,0.5853881871043832
0.842,0.03064478426997207,-0.01532239213498603,0.4292849302069161,0.5853575348965421
0.844,0.03062673925322632,-0.01531336962661316,0.4293461985506657,0.5853269007246673
0.846,0.03060870485393165,-0.01530435242696582,0.4294074308449257,0.5852962845775372
0.848,0.03059068106547776,-0.01529534053273888,0.4294686271121402,0.58526568644393
0.85,0.03057266788125449,-0.01528633394062725,0.4295297873747526,0.5852351063126238
0.852,0.03055466529465159,-0.01527733264732579,0.4295909116552069,0.5852045441723966
0.854,0.03053667329905886,-0.01526833664952943,0.4296519999759466,0.5851740000120269
0.856,0.03051869188786605,-0.01525934594393303,0.4297130523594154,0.5851434738202924
0.858,0.03050072105446297,-0.01525036052723149,0.429774068828057,0.5851129655859715
0.86,0.03048276079223943,-0.01524138039611972,0.4298350494043153,0.5850824752978424
0.862,0.03046481109458514,-0.01523240554729257,0.4298959941106338,0.5850520029446831
0.864,0.03044687195488995,-0.01522343597744498,0.4299569029694564,0.5850215485152719
0.866,0.03042894336654359,-0.0152144716832718,0.4300177760032267,0.5849911119983867
0.868,0.03041102532293587,-0.01520551266146794,0.4300786132343885,0.5849606933828059
0.87,0.0303931178174566,-0.0151965589087283,0.4301394146853852,0.5849302926573076
0.872,0.03037522084349548,-0.01518761042174774,0.4302001803786609,0.5848999098106696
0.874,0.03035733439444235,-0.01517866719722118,0.4302609103366591,0.5848695448316705
0.876,0.03033945846368699,-0.0151697292318435,0.4303216045818236,0.5848391977090883
0.878,0.03032159304461919,-0.0151607965223096,0.430382263136598,0.5848088684317012
0.88,0.03030373813062867,-0.01515186906531434,0.4304428860234261,0.584778556988287
0.882,0.03028589371510532,-0.01514294685755266,0.4305034732647515,0.5847482633676243
0.884,0.03026805979143882,-0.01513402989571941,0.4305640248830181,0.584717987558491
0.886,0.03025023635301899,-0.0151251181765095,0.4306245409006695,0.5846877295496653
0.888,0.03023242339323563,-0.01511621169661781,0.4306850213401494,0.5846574893299253
0.89,0.03021462090547849,-0.01510731045273925,0.4307454662239015,0.5846272668880493
0.892,0.03019682888313736,-0.01509841444156868,0.4308058755743696,0.5845970622128153
0.894,0.03017904731960205,-0.01508952365980103,0.4308662494139973,0.5845668752930014
0.896,0.03016127620826232,-0.01508063810413116,0.4309265877652284,0.584536706117386
0.898,0.03014351554250792,-0.01507175777125396,0.4309868906505065,0.5845065546747468
0.9,0.03012576531572871,-0.01506288265786435,0.4310471580922754,0.5844764209538624
0.902,0.03010802552131438,-0.01505401276065719,0.4311073901129788,0.5844463049435107
0.904,0.03009029615265479,-0.0150451480763274,0.4311675867350604,0.58441620663247
0.906,0.03007257720313966,-0.01503628860156983,0.4312277479809639,0.5843861260095181
0.908,0.03005486886343603,-0.01502743443171801,0.4312878732033166,0.5843560633983418
0.91,0.03003717156673653,-0.01501858578336826,0.4313479609312972,0.5843260195343515
0.912,0.03001948469744621,-0.0150097423487231,0.4314080132550385,0.5842959933724808
0.914,0.03000180824928419,-0.0150009041246421,0.4314680301958661,0.584265984902067
0.916,0.02998414221596968,-0.01499207110798484,0.4315280117751051,0.5842359941124475
0.918,0.02996648659122185,-0.01498324329561092,0.431587958014081,0.5842060209929596
0.92,0.02994884136875982,-0.01497442068437991,0.431647868934119,0.5841760655329404
0.922,0.02993120654230289,-0.01496560327115145,0.4317077445565445,0.5841461277217279
0.924,0.02991358210557009,-0.01495679105278504,0.4317675849026829,0.5841162075486587
0.926,0.02989596805228068,-0.01494798402614034,0.4318273899938592,0.5840863050030705
0.928,0.02987836437615382,-0.01493918218807691,0.4318871598513991,0.5840564200743006
0.93,0.02986077107090865,-0.01493038553545433,0.4319468944966276,0.5840265527516861
0.932,0.02984318813026443,-0.01492159406513221,0.4320065939508703,0.583996703024565
0.934,0.02982561554794023,-0.01491280777397012,0.4320662582354524,0.5839668708822739
0.936,0.02980805331765526,-0.01490402665882763,0.4321258873716992,0.5839370563141505
0.938,0.02979050143312873,-0.01489525071656437,0.432185481380936,0.5839072593095321
0.94,0.02977295988807975,-0.01488647994403987,0.4322450402844883,0.583877479857756
0.942,0.02975542867622756,-0.01487771433811378,0.4323045641036812,0.5838477179481595
0.944,0.02973790779129129,-0.01486895389564565,0.4323640528598402,0.58381797357008
0.946,0.02972039722699011,-0.01486019861349506,0.4324235065742905,0.5837882467128548
0.948,0.02970289697704325,-0.01485144848852162,0.4324829252683575,0.5837585373658214
0.95,0.02968540703516981,-0.0148427035175849,0.4325423089633665,0.5837288455183168
0.952,0.02966792739508899,-0.0148339636975445,0.4326016576806428,0.5836991711596786
0.954,0.02965045805052003,-0.01482522902526001,0.4326609714415117,0.5836695142792443
0.956,0.02963299899518201,-0.014816499497591,0.4327202502672986,0.5836398748663508
0.958,0.02961555022279411,-0.01480777511139706,0.4327794941793288,0.5836102529103356
0.96,0.02959811172707557,-0.01479905586353778,0.4328387031989276,0.5835806484005363
0.962,0.02958068350174551,-0.01479034175087275,0.4328978773474204,0.5835510613262899
0.964,0.02956326554052314,-0.01478163277026157,0.4329570166461323,0.5835214916769339
0.966,0.02954585783712759,-0.01477292891856379,0.4330161211163889,0.5834919394418056
0.968,0.02952846038527808,-0.01476423019263904,0.4330751907795154,0.5834624046102423
0.97,0.02951107317869375,-0.01475553658934688,0.4331342256568371,0.5834328871715815
0.972,0.0294936962110938,-0.0147468481055469,0.4331932257696794,0.5834033871151604
0.974,0.02947632947619739,-0.01473816473809869,0.4332521911393675,0.5833739044303163
0.976,0.02945897296772368,-0.01472948648386184,0.4333111217872269,0.5833444391063867
0.978,0.02944162667939185,-0.01472081333969593,0.4333700177345827,0.5833149911327087
0.98,0.02942429060492112,-0.01471214530246056,0.4334288790027604,0.5832855604986199
0.982,0.02940696473803058,-0.01470348236901529,0.4334877056130853,0.5832561471934574
0.984,0.02938964907243946,-0.01469482453621973,0.4335464975868826,0.5832267512065586
0.986,0.02937234360186694,-0.01468617180093347,0.4336052549454779,0.5831973725272611
0.988,0.02935504832003217,-0.01467752416001609,0.4336639777101962,0.583168011144902
0.99,0.02933776322065432,-0.01466888161032716,0.433722665902363,0.5831386670488186
0.992,0.02932048829745261,-0.01466024414872631,0.4337813195433035,0.5831093402283484
0.994,0.02930322354414613,-0.01465161177207306,0.4338399386543432,0.5830800306728284
0.996,0.02928596895445414,-0.01464298447722707,0.4338985232568073,0.5830507383715965
0.998,0.02926872452209573,-0.01463436226104787,0.4339570733720212,0.5830214633139894
1,0.02925149024079016,-0.01462574512039508,0.4340155890213101,0.5829922054893449
1,0.02925149024079016,-0.01462574512039508,0.4340155890213101,0.5829922054893449
