"time","rlc_comp.u[1]","rlc_comp.x[1]","rlc_comp.x[2]","der(rlc_comp.x[1])","der(rlc_comp.x[2])","rlc_comp.x0[1]","rlc_comp.x0[2]","rlc_comp.y[1]","rlc_comp.y[2]"
0.442,24,22.73453198352309,0.3069508380331553,79.60551819792443,1.265468016476909,0,0,0.2273453198352309,0.07960551819792441
0.444,24,22.89456953548184,0.3093219713708466,80.37627601602816,1.105430464518157,0,0,0.2289456953548184,0.08037627601602818
0.446,24,23.05581431676387,0.3113717057351622,80.81356256752346,0.9441856832361317,0,0,0.2305581431676387,0.08081356256752348
0.448,24,23.21760418876612,0.3130983018659806,80.92225997831943,0.7823958112338829,0,0,0.2321760418876612,0.08092225997831942
0.45,24,23.37928772705151,0.3145013134430376,80.70843617252245,0.6207122729484915,0,0,0.2337928772705151,0.08070843617252246
0.452,24,23.5402270389127,0.315581600709489,80.179330320362,0.4597729610872996,0,0,0.235402270389127,0.08017933032036198
0.454,24,23.69979967454174,0.3163412739277544,79.34327718233695,0.3002003254582597,0,0,0.2369979967454174,0.07934327718233694
0.456,24,23.85740091770972,0.3167836732154259,78.20966403832873,0.1425990822902783,0,0,0.2385740091770972,0.07820966403832871
0.458,24,24.01244599975225,0.3169133346558545,76.78887465833196,-0.01244599975225213,0,0,0.2401244599975225,0.07678887465833195
0.46,24,24.16437152456051,0.3167359299823797,75.09221473677462,-0.1643715245605115,0,0,0.2416437152456051,0.07509221473677458
0.462,24,24.31263803053457,0.316258250337717,73.1318700323713,-0.312638030534572,0,0,0.2431263803053457,0.07313187003237132
0.464,24,24.45673080362198,0.3154881261102656,70.9208180740458,-0.4567308036219764,0,0,0.2445673080362198,0.07092081807404579
0.466,24,24.59616217303075,0.314434401551864,68.47277982155646,-0.596162173030752,0,0,0.2459616217303075,0.06847277982155645
0.468,24,24.73047241223226,0.3131068625036394,65.80213838131675,-0.7304724122322632,0,0,0.2473047241223226,0.06580213838131677
0.47,24,24.85923109820404,0.3115161847448596,62.9238737628192,-0.8592310982040416,0,0,0.2485923109820404,0.06292387376281922
0.472,24,24.98203862359776,0.3096738802597829,59.85349402380535,-0.9820386235977594,0,0,0.2498203862359776,0.05985349402380533
0.474,24,25.09852638264544,0.3075922204881706,56.60695666171623,-1.098526382645442,0,0,0.2509852638264544,0.05660695666171622
0.476,24,25.20835862009887,0.3052841907625884,53.20060456159968,-1.208358620098874,0,0,0.2520835862009888,0.0532006045615997
0.478,24,25.31123209964173,0.3027634075930433,49.65108659662604,-1.311232099641728,0,0,0.2531123209964173,0.04965108659662604
0.48,24,25.40687747202955,0.3000440654092017,45.97529068890626,-1.406877472029546,0,0,0.2540687747202955,0.04597529068890621
0.482,24,25.4950592219165,0.2971408611981877,42.19026897902268,-1.495059221916499,0,0,0.254950592219165,0.04219026897902267
0.484,24,25.57557586053365,0.2940689283917833,38.31316978644685,-1.57557586053365,0,0,0.2557557586053365,0.03831316978644683
0.486,24,25.64826068029797,0.290843771130982,34.3611643280023,-1.648260680297973,0,0,0.2564826068029797,0.03436116432800229
0.488,24,25.71298073500611,0.2874811905308166,30.35138318075548,-1.712980735006113,0,0,0.2571298073500611,0.03035138318075548
0.49,24,25.76963776900912,0.2839972207691353,26.30084307904411,-1.769637769009115,0,0,0.2576963776900912,0.02630084307904407
0.492,24,25.81816696538317,0.2804080579177385,22.22638826390681,-1.818166965383167,0,0,0.2581816696538317,0.02222638826390683
0.494,24,25.85853722727316,0.2767299945240313,18.14462225129961,-1.858537227273164,0,0,0.2585853722727317,0.01814462225129965
0.496,24,25.89075034057955,0.272979351411789,14.0718480059935,-1.890750340579554,0,0,0.2589075034057955,0.01407184800599348
0.498,24,25.91484010221156,0.2691724159469946,10.02401492487905,-1.914840102211556,0,0,0.2591484010221156,0.01002401492487903
0.5,24,25.93087226324692,0.2653253719466415,6.016649314172298,-1.930872263246922,0,0,0.2593087226324692,0.006016649314172284
0.502,24,25.93894267437432,0.2614542461525593,2.064819408816106,-1.938942674374317,0,0,0.2593894267437432,0.002064819408816143
0.504,24,25.93917723026165,0.2575748387252187,-1.816933577397776,-1.939177230261649,0,0,0.2593917723026165,-0.001816933577397817
0.506,24,25.9317300465633,0.2537026733516967,-5.614627113936251,-1.931730046563299,0,0,0.259317300465633,-0.005614627113936288
0.508,24,25.91678275135886,0.2498529361682238,-9.314891345364771,-1.916782751358859,0,0,0.2591678275135886,-0.009314891345364784
0.51,24,25.89454309178485,0.2460404220365108,-12.90500888133775,-1.89454309178485,0,0,0.2589454309178485,-0.01290500888133772
0.512,24,25.86524337009543,0.2422794914864967,-16.37294221445759,-1.865243370095431,0,0,0.2586524337009543,-0.01637294221445759
0.514,24,25.82913955868656,0.2385840070958297,-19.70738849103589,-1.829139558686556,0,0,0.2582913955868656,-0.0197073884910359
0.516,24,25.78650917685304,0.2349673078339666,-22.89778393456379,-1.786509176853045,0,0,0.2578650917685305,-0.02289778393456382
0.518,24,25.73765034037957,0.231442148027741,-25.93435537605467,-1.737650340379567,0,0,0.2573765034037957,-0.02593435537605471
0.52,24,25.68287975271102,0.2280206728447648,-28.80812468234546,-1.682879752711024,0,0,0.2568287975271102,-0.02880812468234548
0.522,24,25.62253131398446,0.2247143751857717,-31.51093795407292,-1.622531313984464,0,0,0.2562253131398446,-0.03151093795407295
0.524,24,25.55695442839628,0.2215340603695294,-34.03548391443343,-1.556954428396281,0,0,0.2555695442839628,-0.03403548391443345
0.526,24,25.48651217625135,0.2184898301663835,-36.37529159612998,-1.486512176251352,0,0,0.2548651217625135,-0.03637529159612998
0.528,24,25.41157984623829,0.2155910350312407,-38.52476343114213,-1.41157984623829,0,0,0.2541157984623829,-0.03852476343114217
0.53,24,25.33254294955101,0.212846276909148,-40.47915258636209,-1.332542949551005,0,0,0.2533254294955101,-0.04047915258636212
0.532,24,25.24979569788997,0.2102633677958048,-42.23458918309493,-1.249795697889972,0,0,0.2524979569788997,-0.04223458918309492
0.534,24,25.16373913422467,0.207849329793619,-43.7880615486277,-1.163739134224674,0,0,0.2516373913422467,-0.04378806154862769
0.536,24,25.0747794901615,0.2056103779744204,-45.13741692719452,-1.074779490161497,0,0,0.250747794901615,-0.04513741692719456
0.538,24,24.98332642535923,0.2035519044547139,-46.28135979887844,-0.9833264253592304,0,0,0.2498332642535923,-0.04628135979887846
0.54,24,24.88979138980398,0.2016784911748701,-47.21942272316969,-0.8897913898039782,0,0,0.2488979138980398,-0.0472194227231697
0.542,24,24.79458588133807,0.1999938836520209,-47.9519751613598,-0.7945858813380724,0,0,0.2479458588133807,-0.04795197516135982
0.544,24,24.69811991636618,0.1985010177130276,-48.48018145063421,-0.6981199163661778,0,0,0.2469811991636618,-0.04848018145063421
0.546,24,24.60080033769666,0.1972020033782719,-48.80599999869472,-0.6008003376966613,0,0,0.2460080033769666,-0.04880599999869475
0.548,24,24.50302932038335,0.1960981451527206,-48.93214805111296,-0.5030293203833516,0,0,0.2450302932038335,-0.04893214805111296
0.55,24,24.40520292356847,0.1951899519105763,-48.8620773251084,-0.4052029235684707,0,0,0.2440520292356847,-0.04886207732510842
0.552,24,24.30770944831511,0.1944771392660008,-48.5999552171503,-0.307709448315105,0,0,0.2430770944831511,-0.0485999552171503
0.554,24,24.21092836926964,0.1939586661071376,-48.15061758555882,-0.2109283692696415,0,0,0.2421092836926964,-0.04815061758555883
0.556,24,24.11522863093622,0.1936327313764573,-47.51955493290492,-0.1152286309362225,0,0,0.2411522863093622,-0.04751955493290491
0.558,24,24.02096776379575,0.1934968167561644,-46.71286088179309,-0.0209677637957526,0,0,0.2402096776379575,-0.04671286088179311
0.56,24,23.92849041051409,0.1935476955668437,-45.73720853829724,0.07150958948590613,0,0,0.2392849041051409,-0.04573720853829727
0.562,24,23.83812733636194,0.193781467031086,-44.59980633253343,0.1618726636380607,0,0,0.2383812733636194,-0.04459980633253344
0.564,24,23.75019453331889,0.1941935875952531,-43.30835773793581,0.24980546668111,0,0,0.2375019453331889,-0.04330835773793582
0.566,24,23.6649918358299,0.19477888928203,-41.87102907626894,0.3350081641701017,0,0,0.236649918358299,-0.04187102907626894
0.568,24,23.58280264737532,0.1955316298684143,-40.29639660533888,0.4171973526246795,0,0,0.2358280264737532,-0.04029639660533887
0.57,24,23.50389254355101,0.1964455103184214,-38.59341511708874,0.4961074564489891,0,0,0.2350389254355101,-0.03859341511708872
0.572,24,23.42850908089257,0.1975137240415285,-36.77136676739718,0.5714909191074291,0,0,0.2342850908089257,-0.03677136676739717
0.574,24,23.35688083621683,0.1987289851262611,-34.83982323590723,0.6431191637831724,0,0,0.2335688083621683,-0.03483982323590723
0.576,24,23.28921696732616,0.2000835701075077,-32.80859956575392,0.7107830326738416,0,0,0.2328921696732616,-0.03280859956575394
0.578,24,23.22570699429104,0.2015693593213916,-30.6877106215189,0.7742930057089552,0,0,0.2322570699429105,-0.0306877106215189
0.58,24,23.16651990894585,0.2031778702304413,-28.48732885901717,0.8334800910541489,0,0,0.2316651990894585,-0.0284873288590172
0.582,24,23.11180459273826,0.204900306615364,-26.21773931201858,0.8881954072617404,0,0,0.2311180459273826,-0.0262177393120186
0.584,24,23.06168897917605,0.2067275922318216,-23.88929755993883,0.9383110208239529,0,0,0.2306168897917605,-0.02388929755993885
0.586,24,23.01628046521818,0.2086504175858049,-21.51238706637687,0.9837195347818195,0,0,0.2301628046521818,-0.02151238706637687
0.588,24,22.9756656102685,0.2106592781951535,-19.09737790753147,1.0243343897315,0,0,0.229756656102685,-0.01909737790753149
0.59,24,22.93991020810594,0.2127445175491068,-16.65458453195257,1.060089791894061,0,0,0.2293991020810594,-0.01665458453195257
0.592,24,22.90905973081146,0.2148963678482181,-14.19422945989646,1.09094026918854,0,0,0.2290905973081146,-0.01419422945989646
0.594,24,22.88313901758534,0.2171049912415944,-11.72639893425904,1.116860982414661,0,0,0.2288313901758534,-0.01172639893425906
0.596,24,22.86215321130885,0.2193605194207486,-9.261012692339904,1.137846788691146,0,0,0.2286215321130886,-0.009261012692339921
0.598,24,22.8460875694394,0.2216530944668126,-6.807781227581359,1.153912430560602,0,0,0.228460875694394,-0.006807781227581383
0.6,24,22.8349083133875,0.2239729066153731,-4.37617651850195,1.165091686612495,0,0,0.2283490831338751,-0.004376176518501973
0.602,24,22.8285629670119,0.2263102319960254,-1.975397674093585,1.171437032988102,0,0,0.228285629670119,-0.001975397674093604
0.604,24,22.82698084969255,0.2286554717660632,0.3856632691376944,1.173019150307454,0,0,0.2282698084969255,0.0003856632691376927
0.606,24,22.8300740232614,0.2309991826661512,2.698442433537167,1.1699259767386,0,0,0.228300740232614,0.002698442433537146
0.608,24,22.83773753749797,0.2333321185745654,4.954743199585664,1.162262462502028,0,0,0.2283773753749797,0.004954743199585637
0.61,24,22.84985065135952,0.2356452550561261,7.146748542530929,1.150149348640479,0,0,0.2284985065135952,0.007146748542530917
0.612,24,22.86627723573026,0.2379298279247699,9.267055567467366,1.133722764269741,0,0,0.2286627723573026,0.009267055567467347
0.614,24,22.88686686367863,0.2401773582215773,11.30868958479104,1.113133136321373,0,0,0.2288686686367863,0.01130868958479103
0.616,24,22.91145562086135,0.2423796801142481,13.26512390563465,1.088544379138654,0,0,0.2291145562086135,0.01326512390563467
0.618,24,22.93986692070944,0.244528971870823,15.1303026637286,1.060133079290562,0,0,0.2293986692070944,0.01513030266372858
0.62,24,22.97191284314377,0.2466177603197374,16.89863188829963,1.028087156856227,0,0,0.2297191284314377,0.01689863188829963
0.622,24,23.00739464493988,0.2486389671744162,18.56502072501746,0.992605355060121,0,0,0.2300739464493988,0.01856502072501745
0.624,24,23.04610391073506,0.2505859227385253,20.12488363117467,0.9538960892649371,0,0,0.2304610391073506,0.02012488363117468
0.626,24,23.08782340846207,0.2524523851382278,21.57415105360712,0.9121765915379321,0,0,0.2308782340846207,0.02157415105360713
0.628,24,23.13232804784195,0.2542325701644891,22.90928968606963,0.867671952158048,0,0,0.2313232804784195,0.02290928968606962
0.63,24,23.17938582336498,0.2559211777158351,24.12731948218527,0.8206141766350221,0,0,0.2317938582336498,0.02412731948218527
0.632,24,23.22876009459086,0.2575133088630496,25.22570791714099,0.7712399054091357,0,0,0.2322876009459086,0.02522570791714099
0.634,24,23.28021016839934,0.2590045179157416,26.2024162317482,0.7197898316006608,0,0,0.2328021016839934,0.02620241623174818
0.636,24,23.33349065463434,0.2603909540306723,27.05604748432893,0.6665093453656645,0,0,0.2333349065463434,0.02705604748432888
0.638,24,23.38835424706122,0.2616692010185187,27.78565854790656,0.6116457529387844,0,0,0.2338835424706122,0.02778565854790654
0.64,24,23.44455228854286,0.2628363039179495,28.39078103252092,0.5554477114571412,0,0,0.2344455228854286,0.02839078103252096
0.642,24,23.50183577727725,0.2638899087357738,28.87155096300131,0.4981642227227496,0,0,0.2350183577727725,0.02887155096300134
0.644,24,23.55995638035311,0.2648281094387394,29.22854563520832,0.4400436196468895,0,0,0.2355995638035311,0.0292285456352083
0.646,24,23.6186673477335,0.2656493695323944,29.46269605505938,0.3813326522665008,0,0,0.236186673477335,0.02946269605505938
0.648,24,23.6777248632614,0.2663528357932074,29.57558716059344,0.3222751367386039,0,0,0.236777248632614,0.02957558716059344
0.65,24,23.73688855739468,0.2669380850179418,29.56919944399505,0.2631114426053216,0,0,0.2373688855739468,0.02956919944399503
0.652,24,23.79592103111283,0.2674050415156932,29.4458312045648,0.2040789688871669,0,0,0.2379592103111283,0.02944583120456484
0.654,24,23.8545920362325,0.2677542715861184,29.20835122379336,0.1454079637675001,0,0,0.238545920362325,0.02920835122379337
0.656,24,23.91267707008086,0.267986766415685,28.85999571487636,0.08732292991913582,0,0,0.2391267707008086,0.02885999571487632
0.658,24,23.96995611675651,0.2681038029069641,28.40424173939897,0.03004388324348639,0,0,0.2396995611675651,0.02840424173939898
0.66,24,24.02621950303991,0.2681072731393905,27.84507810899143,-0.02621950303991127,0,0,0.2402621950303991,0.02784507810899142
0.662,24,24.0812654708494,0.2679994528305582,27.1867981220642,-0.08126547084939872,0,0,0.240812654708494,0.0271867981220642
0.664,24,24.13489818738967,0.267782881983735,26.43390010983825,-0.1348981873896733,0,0,0.2413489818738968,0.0264339001098382
0.666,24,24.18693436012152,0.2674606162171763,25.59127261596112,-0.1869343601215157,0,0,0.2418693436012152,0.02559127261596109
0.668,24,24.23720062901433,0.2670360619379294,24.66405564778617,-0.2372006290143283,0,0,0.2423720062901433,0.02466405564778615
0.67,24,24.28553136091103,0.266512869861711,23.65755625260061,-0.2855313609110333,0,0,0.2428553136091103,0.02365755625260063
0.672,24,24.33177388554063,0.2658950736024448,22.57733474703849,-0.3317738855406347,0,0,0.2433177388554064,0.02257733474703844
0.674,24,24.3757878426177,0.2651870295524568,21.42915112627981,-0.3757878426177008,0,0,0.243757878426177,0.0214291511262798
0.676,24,24.41744192277779,0.2643933009452282,20.21888171745024,-0.4174419227777939,0,0,0.2441744192277779,0.02021888171745023
0.678,24,24.45661747507636,0.2635187143246114,18.95253957384784,-0.4566174750763601,0,0,0.2445661747507636,0.01895253957384782
0.68,24,24.4932101407944,0.2625683659068899,17.63626449894593,-0.4932101407943961,0,0,0.244932101407944,0.0176362644989459
0.682,24,24.52712559176544,0.2615475093933371,16.27625347568275,-0.5271255917654365,0,0,0.2452712559176544,0.01627625347568273
0.684,24,24.55828128747408,0.2604615610544648,14.87874817972406,-0.5582812874740775,0,0,0.2455828128747408,0.01487874817972404
0.686,24,24.58661039100091,0.2593161335191098,13.45002960910071,-0.5866103910009066,0,0,0.2458661039100091,0.01345002960910069
0.688,24,24.61205669186391,0.2581169396422848,11.99637272364569,-0.6120566918639128,0,0,0.2461205669186391,0.0119963727236457
0.69,24,24.63457457530293,0.2568697729247933,10.52402717176392,-0.6345745753029348,0,0,0.2463457457530294,0.01052402717176393
0.692,24,24.65413482248707,0.2555805347521531,9.039186527282482,-0.654134822487066,0,0,0.2465413482248707,0.009039186527282472
0.694,24,24.67071901765065,0.2542551643129786,7.547974136472163,-0.6707190176506472,0,0,0.2467071901765065,0.007547974136472152
0.696,24,24.68431801803529,0.2528996162055048,6.056436025151953,-0.6843180180352881,0,0,0.2468431801803529,0.006056436025151934
0.698,24,24.69493900440433,0.2515198572086762,4.570467164632873,-0.6949390044043326,0,0,0.2469493900440433,0.004570467164632858
0.7,24,24.70259970589488,0.250121827276916,3.095830217967148,-0.7025997058948796,0,0,0.2470259970589488,0.003095830217967138
0.702,24,24.70732577560761,0.2487114311281516,1.638173372075499,-0.7073257756076075,0,0,0.2470732577560761,0.001638173372075502
0.704,24,24.70915839258533,0.2472944889000114,0.2029049741580877,-0.7091583925853335,0,0,0.2470915839258533,0.0002029049741580913
0.706,24,24.70814861207458,0.2458767303686887,-1.204755752057167,-0.7081486120745843,0,0,0.2470814861207458,-0.001204755752057168
0.708,24,24.70435408632207,0.2444638111184038,-2.579729744816888,-0.7043540863220699,0,0,0.2470435408632207,-0.002579729744816878
0.71,24,24.69784655816038,0.2430612106342544,-3.917254947349448,-0.6978465581603821,0,0,0.2469784655816038,-0.003917254947349458
0.712,24,24.68870643385277,0.241674261348038,-5.212802990489649,-0.6887064338527686,0,0,0.2468870643385277,-0.005212802990489651
0.714,24,24.67702008394359,0.2403081803836698,-6.462020455766122,-0.6770200839435923,0,0,0.2467702008394359,-0.006462020455766132
0.716,24,24.6628850459918,0.2389679448347684,-7.660905625149553,-0.6628850459917999,0,0,0.246628850459918,-0.007660905625149567
0.718,24,24.64640661352105,0.2376583266001231,-8.805739535087355,-0.6464066135210516,0,0,0.2464640661352105,-0.00880573953508737
0.72,24,24.62769534591113,0.2363839368119935,-9.893016647117832,-0.6276953459111319,0,0,0.2462769534591113,-0.009893016647117836
0.722,24,24.60686961583616,0.2351491186681647,-10.91957749019699,-0.6068696158361639,0,0,0.2460686961583616,-0.01091957749019698
0.724,24,24.5840545277537,0.2339579468262358,-11.88259845130119,-0.5840545277537004,0,0,0.245840545277537,-0.01188259845130121
0.726,24,24.55937932208377,0.2328142962769691,-12.77949694386859,-0.5593793220837675,0,0,0.2455937932208377,-0.0127794969438686
0.728,24,24.53297819533892,0.2317217671324618,-13.60801482092748,-0.5329781953389237,0,0,0.2453297819533893,-0.01360801482092749
0.73,24,24.50499047069408,0.2306836347227556,-14.36626998418521,-0.5049904706940822,0,0,0.2450499047069408,-0.01436626998418522
0.732,24,24.47555824888317,0.2297029431028876,-15.05263938594408,-0.4755582488831713,0,0,0.2447555824888317,-0.01505263938594409
0.734,24,24.44482624206875,0.2287824695088114,-15.66579291187611,-0.4448262420687499,0,0,0.2444482624206875,-0.01566579291187611
0.736,24,24.41294224951478,0.227924622409677,-16.20480008547088,-0.412942249514785,0,0,0.2441294224951479,-0.01620480008547087
0.738,24,24.38005533333167,0.2271315563899835,-16.66899694333316,-0.3800553333316685,0,0,0.2438005533333167,-0.01666899694333315
0.74,24,24.34631530339848,0.2264051771048862,-17.05797592909866,-0.3463153033984838,0,0,0.2434631530339848,-0.01705797592909866
0.742,24,24.31187275250329,0.2257469932501024,-17.37173427493056,-0.3118727525032945,0,0,0.2431187275250329,-0.01737173427493055
0.744,24,24.27687794406183,0.2251582471516855,-17.61053228893275,-0.2768779440618268,0,0,0.2427687794406183,-0.01761053228893278
0.746,24,24.24148044774878,0.2246399558289289,-17.77484864855899,-0.2414804477487849,0,0,0.2424148044774879,-0.01777484864855899
0.748,24,24.20582821991996,0.2241927287956499,-17.86555340354965,-0.2058282199199581,0,0,0.2420582821991996,-0.01786555340354964
0.75,24,24.17006729757842,0.2238169073559003,-17.88376561988383,-0.1700672975784201,0,0,0.2417006729757842,-0.01788376561988386
0.752,24,24.13434193600898,0.2235126338746192,-17.83078548547061,-0.1343419360089833,0,0,0.2413434193600899,-0.01783078548547065
0.754,24,24.09879244915141,0.223279650615202,-17.70827387631218,-0.09879244915141427,0,0,0.2409879244915142,-0.01770827387631219
0.756,24,24.06355571985414,0.2231174403703948,-17.51811682814653,-0.06355571985413633,0,0,0.2406355571985414,-0.01751811682814655
0.758,24,24.02876604555471,0.2230253140985402,-17.26234635700686,-0.02876604555471118,0,0,0.2402876604555471,-0.01726234635700688
0.76,24,23.9945516625314,0.2230022070061678,-16.94330961914622,0.00544833746859652,0,0,0.239945516625314,-0.01694330961914622
0.762,24,23.96103613048924,0.2230468191776301,-16.56354212726239,0.0389638695107557,0,0,0.2396103613048924,-0.01656354212726238
0.764,24,23.92833936146483,0.2231576829833673,-16.12571063128104,0.07166063853516746,0,0,0.2392833936146483,-0.01612571063128104
0.766,24,23.89657412652862,0.2233330280868258,-15.63271317846042,0.1034258734713802,0,0,0.2389657412652862,-0.01563271317846041
0.768,24,23.86584706422168,0.2235708585630053,-15.0876120792114,0.1341529357783244,0,0,0.2386584706422168,-0.01508761207921142
0.77,24,23.83626013377009,0.2238690242651699,-14.49357707253108,0.163739866229907,0,0,0.2383626013377009,-0.01449357707253107
0.772,24,23.8079078609259,0.2242251503802086,-13.85392822905038,0.1920921390740986,0,0,0.238079078609259,-0.01385392822905041
0.774,24,23.78087717676551,0.2246366551339932,-13.17211663366194,0.2191228232344855,0,0,0.2378087717676551,-0.01317211663366194
0.776,24,23.7552494940642,0.2251008260130944,-12.45166892754759,0.2447505059357979,0,0,0.237552494940642,-0.01245166892754757
0.778,24,23.73109894900032,0.2256147943508289,-11.69619513917425,0.2689010509996841,0,0,0.2373109894900032,-0.01169619513917428
0.78,24,23.7084908767465,0.2261755183754647,-10.90939039200029,0.2915091232534976,0,0,0.237084908767465,-0.01090939039200028
0.782,24,23.68748446708,0.2267798557126135,-10.09498895818643,0.3125155329200027,0,0,0.2368748446708,-0.01009498895818645
0.784,24,23.66813209299226,0.2274245658713658,-9.256755058556848,0.3318679070077408,0,0,0.2366813209299226,-0.009256755058556831
0.786,24,23.65047648319248,0.2281062812810039,-8.398483550920929,0.3495235168075226,0,0,0.2365047648319248,-0.008398483550920932
0.788,24,23.6345538390415,0.2288215689300669,-7.523969460348098,0.3654461609584985,0,0,0.236345538390415,-0.007523969460348112
0.79,24,23.62039418774022,0.2295669453820992,-6.636996495303038,0.3796058122597792,0,0,0.2362039418774022,-0.006636996495303055
0.792,24,23.60801749669602,0.2303388545824288,-5.741320384531377,0.3919825033039821,0,0,0.2360801749669602,-0.005741320384531373
0.794,24,23.59743708708424,0.2311337133910226,-4.840657479819839,0.4025629129157586,0,0,0.2359743708708424,-0.004840657479819821
0.796,24,23.58866083959512,0.231947926457735,-3.938681938216234,0.4113391604048786,0,0,0.2358866083959512,-0.003938681938216226
0.798,24,23.58168661131937,0.2327778846966689,-3.038981416524791,0.4183133886806267,0,0,0.2358168661131937,-0.003038981416524811
0.8,24,23.5765057601745,0.2336199915677294,-2.145066034015656,0.4234942398254979,0,0,0.235765057601745,-0.002145066034015652
0.802,24,23.573104963828,0.2344706683541535,-1.260381284126481,0.4268950361720023,0,0,0.23573104963828,-0.001260381284126477
0.804,24,23.57146135175418,0.2353263819479182,-0.3882315696235423,0.4285386482458229,0,0,0.2357146135175418,-0.0003882315696235317
0.806,24,23.57154595609637,0.2361836507991563,0.4681912381925883,0.4284540439036277,0,0,0.2357154595609637,0.0004681912381925835
0.808,24,23.57332587543722,0.2370390344948308,1.305775740458586,0.4266741245627763,0,0,0.2357332587543722,0.001305775740458592
0.81,24,23.57675953179531,0.2378891944115428,2.121599093589765,0.4232404682046926,0,0,0.2357675953179531,0.002121599093589749
0.812,24,23.58180003755417,0.2387308773563165,2.912876980774826,0.4181999624458328,0,0,0.2358180003755417,0.002912876980774803
0.814,24,23.58839666630552,0.2395609002741066,3.676933611051339,0.411603333694476,0,0,0.2358839666630553,0.003676933611051342
0.816,24,23.59649214424302,0.2403762153546671,4.411293912236914,0.4035078557569811,0,0,0.2359649214424302,0.004411293912236908
0.818,24,23.60602418025407,0.241173899834888,5.113658032347246,0.3939758197459291,0,0,0.2360602418025407,0.005113658032347257
0.82,24,23.61692715277702,0.241951128382277,5.781856854506856,0.3830728472229836,0,0,0.2361692715277702,0.005781856854506828
0.822,24,23.62913082402338,0.2427052280578193,6.413919817585565,0.3708691759766225,0,0,0.2362913082402338,0.006413919817585545
0.824,24,23.64256061056657,0.2434336901273559,7.008084021690252,0.3574393894334342,0,0,0.2364256061056657,0.007008084021690258
0.826,24,23.65713929345673,0.2441341273770284,7.562734442461107,0.3428607065432736,0,0,0.2365713929345673,0.007562734442461083
0.828,24,23.67278668523306,0.2448043100473673,8.076443195036688,0.3272133147669365,0,0,0.2367278668523306,0.008076443195036698
0.83,24,23.68941926810207,0.245442207107462,8.548014426441313,0.3105807318979288,0,0,0.2368941926810207,0.008548014426441319
0.832,24,23.70695172344366,0.2460459286599973,8.976411425560684,0.2930482765563376,0,0,0.2370695172344366,0.008976411425560687
0.834,24,23.72529712321726,0.2466137386630981,9.360767430925506,0.2747028767827402,0,0,0.2372529712321726,0.00936076743092551
0.836,24,23.74436647849698,0.2471441266937653,9.700461908795575,0.2556335215030217,0,0,0.2374436647849698,0.00970046190879556
0.838,24,23.76406992923901,0.2476357375721665,9.995038279776367,0.2359300707609897,0,0,0.2376406992923901,0.00999503827977638
0.84,24,23.78431709406916,0.24808736063816,10.24418969746836,0.2156829059308372,0,0,0.2378431709406916,0.01024418969746838
0.842,24,23.80501695371239,0.248498028069088,10.44785853196419,0.1949830462876143,0,0,0.2380501695371239,0.01044785853196417
0.844,24,23.8260785946352,0.2488669352176485,10.60614927129649,0.1739214053647977,0,0,0.238260785946352,0.01060614927129649
0.846,24,23.847411431144,0.2491934092103594,10.7192948989194,0.1525885688560003,0,0,0.23847411431144,0.0107192948989194
0.848,24,23.86892571369041,0.2494770264901612,10.78776935325706,0.1310742863095875,0,0,0.2386892571369041,0.01078776935325704
0.85,24,23.89053277434592,0.2497175281188309,10.81220037537176,0.1094672256540825,0,0,0.2389053277434592,0.01081220037537176
0.852,24,23.91214492240987,0.2499147724870406,10.79332326294187,0.087855077590131,0,0,0.2391214492240987,0.01079332326294186
0.854,24,23.93367673193992,0.2500688628830757,10.73209556367644,0.06632326806007782,0,0,0.2393367673193992,0.01073209556367644
0.856,24,23.95504477713261,0.2501800614313822,10.62961366005609,0.04495522286738662,0,0,0.2395504477713261,0.01062961366005608
0.858,24,23.97616714127447,0.2502487356847342,10.48706427198945,0.02383285872553031,0,0,0.2397616714127447,0.01048706427198945
0.86,24,23.99696540798612,0.2502754787499546,10.30582467009344,0.003034592013879234,0,0,0.2399696540798612,0.01030582467009344
0.862,24,24.01736395258346,0.2502610304070544,10.0873908812199,-0.01736395258345524,0,0,0.2401736395258346,0.01008739088121988
0.864,24,24.03728938150471,0.2502062368755902,9.833343060543143,-0.03728938150470995,0,0,0.2403728938150471,0.00983334306054312
0.866,24,24.05667235345901,0.2501121211806518,9.545397646061701,-0.05667235345901034,0,0,0.2405667235345901,0.009545397646061687
0.868,24,24.07544729306216,0.2499798509042885,9.225377973666923,-0.07544729306215814,0,0,0.2407544729306216,0.009225377973666932
0.87,24,24.09355147629883,0.2498106905111214,8.875175748133074,-0.09355147629883476,0,0,0.2409355147629884,0.008875175748133068
0.872,24,24.11092642762991,0.2496060365224366,8.496772246137482,-0.1109264276299129,0,0,0.2411092642762991,0.008496772246137485
0.874,24,24.12751833652303,0.2493674176015112,8.092234236280973,-0.1275183365230284,0,0,0.2412751833652303,0.008092234236280943
0.876,24,24.14327676331263,0.2490964448878786,7.663677254752287,-0.1432767633126311,0,0,0.2414327676331263,0.007663677254752255
0.878,24,24.15815545296307,0.2487948221776809,7.213267648050277,-0.1581554529630651,0,0,0.2415815545296306,0.007213267648050276
0.88,24,24.17211355296271,0.2484643639286979,6.743228399070745,-0.1721135529627098,0,0,0.2417211355296271,0.006743228399070766
