"time","c","Q","v"
0.872,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.874,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.876,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.878,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.88,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.882,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.884,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.886,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.888,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.89,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.892,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.894,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.896,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.898,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.9,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.902,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.904,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.906,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.908,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.91,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.912,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.914,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.916,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.918,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.92,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.922,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.924,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.926,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.928,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.93,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.932,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.934,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.936,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.938,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.94,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.942,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.944,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.946,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.948,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.95,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.952,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.954,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.956,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.958,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.96,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.962,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.964,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.966,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.968,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.97,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.972,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.974,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.976,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.978,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.98,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.982,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.984,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.986,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.988,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.99,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.992,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.994,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.996,7.66990393942821e-05,0.01380582709097078,7.031250000000003
0.998,7.66990393942821e-05,0.01380582709097078,7.031250000000003
1,7.66990393942821e-05,0.01380582709097078,7.031250000000003
1,7.66990393942821e-05,0.01380582709097078,7.031250000000003
