"time","der(x)","der(y)","x","y"
0.72,0.04405906058069475,-1.405367719741359,1.392939362792211,0.04405906058069475
0.722,0.04124902742421115,-1.40466330266704,1.393024670155168,0.04124902742421115
0.724,0.0384404087836689,-1.4039530849616,1.393104358746619,0.0384404087836689
0.726,0.03563321612563845,-1.403237112576401,1.393178431407062,0.03563321612563845
0.728,0.03282746081699518,-1.402515431405664,1.393246891000282,0.03282746081699518
0.73,0.03002315412474646,-1.401788087284611,1.393309740413169,0.03002315412474646
0.732,0.0272203072158583,-1.40105512598763,1.393366982555545,0.0272203072158583
0.734,0.02441893115708235,-1.40031659322645,1.39341862035998,0.02441893115708235
0.736,0.02161903691478275,-1.399572534648328,1.393464656781622,0.02161903691478275
0.738,0.01882063535476288,-1.398822995834246,1.393505094798011,0.01882063535476288
0.74,0.01602374561875556,-1.398068024822116,1.393539937564676,0.01602374561875556
0.742,0.01322837267680184,-1.39730766533828,1.393569187997532,0.01322837267680184
0.744,0.01043452604209777,-1.396541962437511,1.393592849120718,0.01043452604209777
0.746,0.007642216300073616,-1.395770961454934,1.39361092400188,0.007642216300073616
0.748,0.00485145393981279,-1.394994707652072,1.393623415730265,0.00485145393981279
0.75,0.002062249353969419,-1.39421324621515,1.393630327416545,0.002062249353969419
0.752,-0.0007253871613139745,-1.393426622253409,1.393631662192641,-0.0007253871613139745
0.754,-0.003511445406488854,-1.392634880797433,1.393627423211549,-0.003511445406488854
0.756,-0.006295915278682973,-1.391838066797491,1.393617613647159,-0.006295915278682973
0.758,-0.009078786771782811,-1.391036225121893,1.393602236694084,-0.009078786771782811
0.76,-0.01186004997651589,-1.390229400555354,1.39358129556748,-0.01186004997651589
0.762,-0.01463969508053313,-1.389417637797376,1.393554793502873,-0.01463969508053313
0.764,-0.0174177123684912,-1.388600981460647,1.393522733755981,-0.0174177123684912
0.766,-0.02019409222213491,-1.38777947606944,1.393485119602538,-0.02019409222213491
0.768,-0.02296882512037955,-1.386953166058043,1.393441954338117,-0.02296882512037955
0.77,-0.02574190163939324,-1.38612209576919,1.393393241277959,-0.02574190163939324
0.772,-0.02851331245267929,-1.385286309452506,1.393338983756789,-0.02851331245267929
0.774,-0.03128304833115859,-1.384445851262974,1.393279185128645,-0.03128304833115859
0.776,-0.03405110014325192,-1.383600765259409,1.393213848766702,-0.03405110014325192
0.778,-0.03681745885496232,-1.382751095402943,1.393142978063093,-0.03681745885496232
0.78,-0.03958211552995747,-1.381896885555532,1.393066576428736,-0.03958211552995747
0.782,-0.04234506132965208,-1.381038179478473,1.392984647293155,-0.04234506132965208
0.784,-0.04510628751329015,-1.380175020830926,1.392897194104306,-0.04510628751329015
0.786,-0.04786578543802741,-1.379307453168466,1.3928042203284,-0.04786578543802741
0.788,-0.05062354655901361,-1.378435519941637,1.392705729449727,-0.05062354655901361
0.79,-0.05337956242947502,-1.37755926449452,1.392601724970482,-0.05337956242947502
0.792,-0.05613381760903101,-1.376678731768481,1.392492210103516,-0.05613381760903101
0.794,-0.05888629403689838,-1.375793967249388,1.392377187961522,-0.05888629403689838
0.796,-0.06163699678400334,-1.374905010773949,1.392256662671885,-0.06163699678400334
0.798,-0.06438591751300619,-1.374011905314196,1.392130637794365,-0.06438591751300619
0.8,-0.06713304797325033,-1.373114693731482,1.391999116905233,-0.06713304797325033
0.802,-0.06987838000063171,-1.372213418775178,1.391862103597088,-0.06987838000063171
0.804,-0.07262190551746789,-1.371308123081369,1.391719601478665,-0.07262190551746789
0.806,-0.07536361653236763,-1.370398849171578,1.391571614174659,-0.07536361653236763
0.808,-0.07810350514009994,-1.369485639451489,1.391418145325533,-0.07810350514009994
0.81,-0.08084156352146361,-1.368568536209694,1.391259198587332,-0.08084156352146361
0.812,-0.08357778394315643,-1.367647581616448,1.391094777631505,-0.08357778394315643
0.814,-0.08631215875764428,-1.366722817722437,1.390924886144711,-0.08631215875764428
0.816,-0.08904468040303122,-1.365794286457558,1.390749527828639,-0.08904468040303122
0.818,-0.09177534140292769,-1.364862029629718,1.390568706399822,-0.09177534140292769
0.82,-0.09450413436632059,-1.363926088923637,1.390382425589449,-0.09450413436632059
0.822,-0.09723105198744242,-1.36298650589967,1.390190689143183,-0.09723105198744242
0.824,-0.09995608704564055,-1.362043321992643,1.389993500820973,-0.09995608704564055
0.826,-0.1026792324052464,-1.361096578510693,1.389790864396871,-0.1026792324052464
0.828,-0.1054004810154451,-1.360146316634132,1.389582783658843,-0.1054004810154451
0.83,-0.1081198259101445,-1.359192577414321,1.38936926240859,-0.1081198259101445
0.832,-0.1108372602078445,-1.358235401772546,1.389150304461356,-0.1108372602078445
0.834,-0.1135527771115067,-1.357274830498927,1.388925913645747,-0.1135527771115067
0.836,-0.116266369908423,-1.356310904251319,1.388696093803541,-0.116266369908423
0.838,-0.1189780319700858,-1.35534366355424,1.388460848789511,-0.1189780319700858
0.84,-0.1216877567520568,-1.354373148797807,1.38822018247123,-0.1216877567520568
0.842,-0.1243955377938362,-1.353399400236682,1.387974098728891,-0.1243955377938362
0.844,-0.1271013687187323,-1.352422457989038,1.387722601455123,-0.1271013687187323
0.846,-0.1298052396341761,-1.351442363103752,1.387465694632476,-0.1298052396341761
0.848,-0.1325071462969518,-1.35045915483708,1.387203382135459,-0.1325071462969518
0.85,-0.1352070834373363,-1.349472872636572,1.386935667874411,-0.1352070834373363
0.852,-0.1379050449535755,-1.34848355608105,1.386662555791112,-0.1379050449535755
0.854,-0.1406010248246414,-1.347491244608475,1.386384049838904,-0.1406010248246414
0.856,-0.1432950171100575,-1.346495977514991,1.386100153982504,-0.1432950171100575
0.858,-0.1459870159497247,-1.345497793953981,1.385810872197819,-0.1459870159497247
0.86,-0.1486770155637473,-1.344496732935136,1.385516208471762,-0.1486770155637473
0.862,-0.1513650102522586,-1.343492833323539,1.385216166802068,-0.1513650102522586
0.864,-0.154050994395247,-1.342486133838756,1.384910751197111,-0.154050994395247
0.866,-0.1567349624523816,-1.34147667305394,1.384599965675715,-0.1567349624523816
0.868,-0.1594169089628381,-1.340464489394954,1.384283814266975,-0.1594169089628381
0.87,-0.1620968285451247,-1.339449621139498,1.38396230101007,-0.1620968285451247
0.872,-0.1647747158969081,-1.338432106416251,1.383635429954079,-0.1647747158969081
0.874,-0.167450565794839,-1.337411983204027,1.383303205157795,-0.167450565794839
0.876,-0.170124373094378,-1.336389289330942,1.382965630689544,-0.170124373094378
0.878,-0.1727961327296217,-1.335364062473588,1.382622710626997,-0.1727961327296217
0.88,-0.1754658397131283,-1.334336340156228,1.382274449056987,-0.1754658397131283
0.882,-0.1781334891357437,-1.333306159749999,1.381920850075328,-0.1781334891357437
0.884,-0.1807990761664268,-1.332273558472121,1.381561917786624,-0.1807990761664268
0.886,-0.1834625960520761,-1.331238573385129,1.38119765630409,-0.1834625960520761
0.888,-0.1861240441173548,-1.330201241396107,1.380828069749363,-0.1861240441173548
0.89,-0.188783415764517,-1.32916159925594,1.380453162252325,-0.188783415764517
0.892,-0.1914407064732338,-1.328119683558574,1.380072937950909,-0.1914407064732338
0.894,-0.1940959118004186,-1.327075530740292,1.379687400990922,-0.1940959118004186
0.896,-0.1967490273800533,-1.326029177078996,1.379296555525858,-0.1967490273800533
0.898,-0.1994000474919319,-1.324980659382451,1.378900406078341,-0.1994000474919319
0.9,-0.2020489643036091,-1.323930015345543,1.378498957731457,-0.2020489643036091
0.902,-0.204695777730303,-1.322877278810386,1.378092213636962,-0.204695777730303
0.904,-0.2073404836351925,-1.321822485448765,1.377680177996796,-0.2073404836351925
0.906,-0.20998307795443,-1.320765670771929,1.377262855020479,-0.20998307795443
0.908,-0.2126235566969085,-1.319706870129962,1.376840248924941,-0.2126235566969085
0.91,-0.2152619159440294,-1.318646118711153,1.376412363934351,-0.2152619159440294
0.912,-0.2178981518494702,-1.317583451541386,1.375979204279952,-0.2178981518494702
0.914,-0.2205322606389517,-1.316518903483538,1.375540774199885,-0.2205322606389517
0.916,-0.2231642386100058,-1.315452509236887,1.375097077939023,-0.2231642386100058
0.918,-0.2257940821317432,-1.314384303336531,1.374648119748803,-0.2257940821317432
0.92,-0.2284217876446205,-1.313314320152817,1.374193903887052,-0.2284217876446205
0.922,-0.2310473516602082,-1.312242593890784,1.373734434617818,-0.2310473516602082
0.924,-0.2336707707609581,-1.311169158589613,1.373269716211206,-0.2336707707609581
0.926,-0.2362920415999708,-1.310094048122088,1.3727997529432,-0.2362920415999708
0.928,-0.2389111609007634,-1.30901729619407,1.3723245490955,-0.2389111609007634
0.93,-0.2415281254570369,-1.307938936343975,1.371844108955349,-0.2415281254570369
0.932,-0.2441429321324441,-1.306859001942275,1.371358436815362,-0.2441429321324441
0.934,-0.2467555778603564,-1.305777526190994,1.370867536973362,-0.2467555778603564
0.936,-0.2493660596436324,-1.304694542123223,1.370371413732204,-0.2493660596436324
0.938,-0.2519743745543846,-1.303610082602648,1.369870071399608,-0.2519743745543846
0.94,-0.2545805197337475,-1.302524180323078,1.369363514287993,-0.2545805197337475
0.942,-0.2571844923916449,-1.301436867807994,1.368851746714298,-0.2571844923916449
0.944,-0.2597862898065574,-1.300348177410099,1.368334772999822,-0.2597862898065574
0.946,-0.2623859093252903,-1.299258141310885,1.367812597470049,-0.2623859093252903
0.948,-0.2649833483627405,-1.298166791520207,1.36728522445448,-0.2649833483627405
0.95,-0.2675786044016651,-1.297074159875863,1.366752658286462,-0.2675786044016651
0.952,-0.2701716702985676,-1.295980280698558,1.3662149051464,-0.2701716702985676
0.954,-0.2727625454581983,-1.294885184454574,1.365671968673047,-0.2727625454581983
0.956,-0.2753512293372768,-1.293788901454348,1.365123852514461,-0.2753512293372768
0.958,-0.2779377196012517,-1.292691462887759,1.364570561051621,-0.2779377196012517
0.96,-0.2805220139787031,-1.291592899772247,1.364012098669906,-0.2805220139787031
0.962,-0.2831041102610471,-1.290493242952469,1.363448469758946,-0.2831041102610471
0.964,-0.2856840063022396,-1.28939252309996,1.362879678712482,-0.2856840063022396
0.966,-0.2882617000184787,-1.288290770712806,1.362305729928221,-0.2882617000184787
0.968,-0.2908371893879099,-1.287188016115323,1.36172662780769,-0.2908371893879099
0.97,-0.2934104724503286,-1.286084289457745,1.361142376756091,-0.2934104724503286
0.972,-0.2959815473068845,-1.284979620715925,1.360552981182158,-0.2959815473068845
0.974,-0.2985504121197847,-1.283874039691036,1.359958445498012,-0.2985504121197847
0.976,-0.3011170651119977,-1.282767576009292,1.359358774119015,-0.3011170651119977
0.978,-0.3036815045669568,-1.281660259121663,1.358753971463629,-0.3036815045669568
0.98,-0.306243728828264,-1.280552118303614,1.358144041953265,-0.306243728828264
0.982,-0.3088037362993935,-1.279443182654843,1.357528990012147,-0.3088037362993935
0.984,-0.3113615254433955,-1.278333481099026,1.35690882006716,-0.3113615254433955
0.986,-0.3139170947825994,-1.277223042383577,1.356283536547709,-0.3139170947825994
0.988,-0.3164704428983182,-1.27611189507941,1.355653143885573,-0.3164704428983182
0.99,-0.3190215684305515,-1.275000067580716,1.355017646514763,-0.3190215684305515
0.992,-0.3215704700776892,-1.273887588104739,1.354377048871373,-0.3215704700776892
0.994,-0.3241171465962157,-1.272774484691567,1.353731355393441,-0.3241171465962157
0.996,-0.326661596800413,-1.271660785203929,1.353080570520799,-0.326661596800413
0.998,-0.3292038195620643,-1.270546517326998,1.352424698694931,-0.3292038195620643
1,-0.3317438138101584,-1.269431708568208,1.351763744358829,-0.3317438138101584
1,-0.3317438138101584,-1.269431708568208,1.351763744358829,-0.3317438138101584
