"time","N","aD_Converter.z","dA_Converter.y","pulse.y","resistor.v","sineVoltage.v"
0.21401,7,0,112,3,0.03567036637748089,8.854568004172757
0.215,7,0,112,3,0.2261873340794907,9.045084971874767
0.215,7,0,115,4,-0.01003313836145381,9.045084971874767
0.21501,7,0,115,4,-0.008187332823856863,9.046930777412364
0.21501,7,0,115,3,-0.008187332652035195,9.046930777584185
0.216,7,0,115,3,0.1665215172738801,9.2216396275101
0.216,7,0,117,4,0.009041202313250452,9.2216396275101
0.21601,7,0,117,4,0.01072373872982979,9.22332216392668
0.21601,7,0,117,3,0.01072373888644407,9.223322164083294
0.217,7,0,117,3,0.1689349750224896,9.38153340021934
0.217,7,0,119,4,0.01145466006185991,9.38153340021934
0.21701,7,0,119,4,0.01296728715486317,9.383046027312343
0.21701,7,0,119,3,0.01296728729565544,9.383046027453135
0.218,7,0,119,3,0.1540565221726364,9.524135262330116
0.218,7,0,121,4,-0.003423792787994984,9.524135262330116
0.21801,7,0,121,4,-0.002087044542239624,9.525472010575871
0.21801,7,0,121,3,-0.002087044417830697,9.52547201070028
0.219,7,0,121,3,0.1213233743231648,9.648882429441276
0.219,7,0,123,4,-0.03615694063746488,9.648882429441276
0.21901,7,0,123,4,-0.03500134691437751,9.650038023164363
0.21901,7,0,123,3,-0.03500134680683864,9.650038023271902
0.22,7,0,123,3,0.07024321139704348,9.755282581475784
0.22,7,0,124,4,-0.008496946083271339,9.755282581475784
0.22001,7,0,124,4,-0.007527067483334093,9.756252460075721
0.22001,7,0,124,3,-0.00752706739309339,9.756252460165962
0.221,7,0,124,3,0.07913627808411228,9.842915805643168
0.221,7,0,125,4,0.0003961206037974563,9.842915805643168
0.22101,7,0,125,4,0.001176456412849802,9.84369614145222
0.22101,7,0,125,3,0.001176456485435295,9.843696141524806
0.222,7,0,125,3,0.06891656860408091,9.911436253643451
0.222,7,0,126,4,-0.009823588876233913,9.911436253643451
0.22201,7,0,126,4,-0.009235875487004108,9.912023967032681
0.22201,7,0,126,3,-0.009235875432359819,9.912023967087325
0.223,7,0,126,3,0.03931366405270964,9.960573506572395
0.223,7,0,126,4,0.03931366405270964,9.960573506572395
0.22301,7,0,126,4,0.03970643558586673,9.960966278105552
0.22301,7,0,126,3,0.03970643562235665,9.960966278142042
0.224,7,0,126,3,0.0688737996216755,9.990133642141361
0.224,7,0,127,4,-0.009866357858639319,9.990133642141361
0.22401,7,0,127,4,-0.009670078271355464,9.990329921728645
0.22401,7,0,127,3,-0.00967007825316557,9.990329921746834
0.225,7,0,127,3,0,10
0.225,7,0,127,4,0,10
0.22501,7,0,127,4,-9.869844461718458e-07,9.999999013015554
0.22501,7,0,127,3,-9.869846309129571e-07,9.999999013015369
0.226,7,0,127,3,-0.009866357858644648,9.990133642141355
0.226,7,0,127,4,-0.009866357858644648,9.990133642141355
0.22601,7,0,127,4,-0.01006460751964688,9.989935392480353
0.22601,7,0,127,3,-0.01006460753820093,9.989935392461799
0.227,7,0,127,3,-0.03942649342761761,9.960573506572382
0.227,7,0,126,4,0.03931366405269721,9.960573506572382
0.22701,7,0,126,4,0.03891893411598346,9.960178776635669
0.22701,7,0,126,3,0.03891893407912761,9.960178776598813
0.228,7,0,126,3,-0.009823588876251677,9.911436253643434
0.228,7,0,126,4,-0.009823588876251677,9.911436253643434
0.22801,7,0,126,4,-0.01041324132496158,9.910846601194724
0.22801,7,0,126,3,-0.01041324137996824,9.910846601139717
0.229,7,0,126,3,-0.07834403687654223,9.842915805643143
0.229,7,0,125,4,0.0003961206037725873,9.842915805643143
0.22901,7,0,125,4,-0.0003861272312519759,9.842133557808118
0.22901,7,0,125,3,-0.0003861273041927404,9.842133557735178
0.23,7,0,125,3,-0.08723710356361813,9.755282581475752
0.23,7,0,124,4,-0.008496946083303314,9.755282581475752
0.23001,7,0,124,4,-0.009468702129810325,9.754310825429245
0.23001,7,0,124,3,-0.009468702220400971,9.754310825338655
0.231,7,0,124,3,-0.114897098117817,9.648882429441239
0.231,7,0,123,4,-0.03615694063750219,9.648882429441239
0.23101,7,0,123,4,-0.03731436981832914,9.647725000260412
0.23101,7,0,123,3,-0.03731436992621084,9.64772500015253
0.232,7,0,123,3,-0.1609041077486673,9.524135262330073
0.232,7,0,121,4,-0.003423792788037616,9.524135262330073
0.23201,7,0,121,4,-0.004762327258987398,9.522796727859124
0.23201,7,0,121,3,-0.00476232738373028,9.522796727734381
0.233,7,0,121,3,-0.1460256548988195,9.381533400219292
0.233,7,0,119,4,0.01145466006181195,9.381533400219292
0.23301,7,0,119,4,0.009940302884777097,9.380019043042257
0.23301,7,0,119,3,0.00994030274366331,9.380019042901143
0.234,7,0,119,3,-0.1484391126474325,9.221639627510047
0.234,7,0,117,4,0.009041202313197161,9.221639627510047
0.23401,7,0,117,4,0.007356998906010048,9.21995542410286
0.23401,7,0,117,3,0.007356998749076027,9.219955423945926
0.235,7,0,117,3,-0.1675134533221421,9.045084971874708
0.235,7,0,115,4,-0.01003313836151243,9.045084971874708
0.23501,7,0,115,4,-0.01188054121744209,9.043237569018778
0.23501,7,0,115,3,-0.01188054138957106,9.043237568846649
0.236,7,0,115,3,-0.2025518963573116,8.852566213878909
0.236,7,0,112,4,0.03366857608363283,8.852566213878909
0.23601,7,0,112,4,0.03166526463403763,8.850562902429314
0.23601,7,0,112,3,0.03166526444739581,8.850562902242672
0.237,7,0,112,3,-0.174054500688257,8.644843137107019
0.237,7,0,110,4,-0.01657418572762737,8.644843137107019
0.23701,7,0,110,4,-0.01872549981624694,8.642691823018399
0.23701,7,0,110,3,-0.01872550001666795,8.642691822817978
0.238,7,0,110,3,-0.2386817931912422,8.422735529643404
0.238,7,0,107,4,-0.002461320750295926,8.422735529643404
0.23801,7,0,107,4,-0.004752147037439869,8.42044470335626
0.23801,7,0,107,3,-0.004752147250842498,8.420444703142858
0.239,7,0,107,3,-0.2380769016502917,8.187119948743408
0.239,7,0,104,4,-0.001856429209347255,8.187119948743408
0.23901,7,0,104,4,-0.004277726850229868,8.184698651102526
0.23901,7,0,104,3,-0.004277727075781002,8.184698650876975
0.24,7,0,104,3,-0.2500501164904376,7.938926261462318
0.24,7,0,101,4,-0.01382964404949316,7.938926261462318
0.24001,7,0,101,4,-0.01637185728850632,7.936384048223305
0.24001,7,0,101,3,-0.01637185752531956,7.936384047986492
0.241,7,0,101,3,-0.2736219306168763,7.679133974894935
0.241,7,0,98,4,-0.03740145817593099,7.679133974894935
0.24101,7,0,98,4,-0.0400545540588535,7.676480879012012
0.24101,7,0,98,3,-0.04005455430598825,7.676480878764878
0.242,7,0,98,3,-0.3077670625623385,7.408768370508527
0.242,7,0,94,4,0.007193567358920738,7.408768370508527
0.24201,7,0,94,4,0.004440059389447804,7.406014862539054
0.24201,7,0,94,3,0.00444005913297385,7.40601486228258
0.243,7,0,94,3,-0.2726783453242918,7.128896457825315
0.243,7,0,91,4,-0.03645787288334645,7.128896457825315
0.24301,7,0,91,4,-0.03930092610136704,7.126053404607294
0.24301,7,0,91,3,-0.03930092636617477,7.126053404342486
0.244,7,0,91,3,-0.3247315672853199,6.840622763423341
0.244,7,0,87,4,-0.00977093736406065,6.840622763423341
0.24401,7,0,87,4,-0.01269231559844286,6.837701385188959
0.24401,7,0,87,3,-0.01269231587054875,6.837701384916853
0.245,7,0,87,3,-0.3053087289127205,6.545084971874681
0.245,7,0,83,4,0.009651901008539632,6.545084971874681
0.24501,7,0,83,4,0.006663727103042305,6.542096797969184
0.24501,7,0,83,3,0.006663726824721827,6.542096797690863
0.246,7,0,83,3,-0.2919836350419232,6.243449435824219
0.246,7,0,79,4,0.02297699487933702,6.243449435824219
0.24601,7,0,79,4,0.01993381797651939,6.240406258921401
0.24601,7,0,79,3,0.01993381769308122,6.240406258637963
0.247,7,0,79,3,-0.2835658680163125,5.936906572928569
0.247,7,0,75,4,0.03139476190494683,5.936906572928569
0.24701,7,0,75,4,0.02830859231206784,5.93382040333569
0.24701,7,0,75,3,0.02830859202463198,5.933820403048254
0.248,7,0,75,3,-0.2788456432021542,5.626666167821468
0.248,7,0,71,4,0.03611498671910596,5.626666167821468
0.24801,7,0,71,4,0.032998004137613,5.623549185239975
0.24801,7,0,71,3,0.03299800384731366,5.623549184949676
0.249,7,0,71,3,-0.276598583455856,5.313952597646506
0.249,7,0,67,4,0.03836204646540331,5.313952597646506
0.24901,7,0,67,4,0.03522655220153226,5.310817103382635
0.24901,7,0,67,3,0.03522655190952317,5.310817103090626
0.25,7,0,67,3,-0.2755905511811534,4.999999999999949
0.25,7,0,63,4,0.03937007874010678,4.999999999999949
0.25001,7,0,63,4,0.03622844715725382,4.996858368417096
0.25001,7,0,63,3,0.03622844686467008,4.996858368124513
0.251,7,0,63,3,-0.2745825189064579,4.686047402353385
0.251,7,0,60,4,-0.03836204646551256,4.686047402353385
0.25101,7,0,60,4,-0.0414974167827733,4.682912032036124
0.25101,7,0,60,3,-0.04149741707476817,4.682912031744129
0.252,7,0,60,3,-0.3510756166404647,4.373333832178433
0.252,7,0,56,4,-0.03611498671920543,4.373333832178433
0.25201,7,0,56,4,-0.03923172189664648,4.370217097000991
0.25201,7,0,56,3,-0.03923172218690052,4.370217096710737
0.253,7,0,56,3,-0.3463553918263136,4.063093427071324
0.253,7,0,52,4,-0.03139476190505341,4.063093427071324
0.25301,7,0,52,4,-0.03448056161283031,4.060007627363547
0.25301,7,0,52,3,-0.03448056190018889,4.060007627076189
0.254,7,0,52,3,-0.337937624800702,3.756550564175676
0.254,7,0,48,4,-0.02297699487944227,3.756550564175676
0.25401,7,0,48,4,-0.02601968087587592,3.753507878179242
0.25401,7,0,48,3,-0.02601968115921327,3.753507877895905
0.255,7,0,48,3,-0.3246125309299113,3.454915028125207
0.255,7,0,44,4,-0.009651901008651542,3.454915028125207
0.25501,7,0,44,4,-0.01263946520217685,3.451927463931681
0.25501,7,0,44,3,-0.01263946548038364,3.451927463653475
0.256,7,0,44,3,-0.3051896925573017,3.159377236576557
0.256,7,0,40,4,0.009770937363958065,3.159377236576557
0.25601,7,0,40,4,0.006850285252347099,3.156456584464946
0.25601,7,0,40,3,0.006850284980377097,3.156456584192976
0.257,7,0,40,3,-0.2785027570380123,2.871103542174586
0.257,7,0,36,4,0.03645787288324787,2.871103542174586
0.25701,7,0,36,4,0.03361565961132262,2.868261328902661
0.25701,7,0,36,3,0.03361565934666322,2.868261328638002
0.258,7,0,36,3,-0.243414039799962,2.591231629491376
0.258,7,0,33,4,-0.007193567359017106,2.591231629491376
0.25801,7,0,33,4,-0.009946124873955853,2.588479071976438
0.25801,7,0,33,3,-0.009946125130260164,2.588479071720133
0.259,7,0,33,3,-0.2775591717454207,2.320866025104973
0.259,7,0,29,4,0.03740145817583906,2.320866025104973
0.25901,7,0,29,4,0.03474941950487453,2.318213986434008
0.25901,7,0,29,3,0.03474941925793651,2.31821398618707
0.26,7,0,29,3,-0.2223908283915401,2.061073738537594
0.26,7,0,26,4,0.01382964404940479,2.061073738537594
0.26001,7,0,26,4,0.0112885906074478,2.058532685095637
0.26001,7,0,26,3,0.01128859037085084,2.05853268485904
0.261,7,0,26,3,-0.2343640432316749,1.812880051256514
0.261,7,0,23,4,0.001856429209269983,1.812880051256514
0.26101,7,0,23,4,-0.0005636106266551089,1.810460011420589
0.26101,7,0,23,3,-0.0005636108519637695,1.81046001119528
0.262,7,0,23,3,-0.2337591516907214,1.577264470356523
0.262,7,0,20,4,0.002461320750223317,1.577264470356523
0.26201,7,0,20,4,0.0001718453119659014,1.574974994918265
0.26201,7,0,20,3,0.0001718450988208442,1.57497499470512
0.263,7,0,20,3,-0.2196462867133875,1.355156862892912
0.263,7,0,17,4,0.01657418572755742,1.355156862892912
0.26301,7,0,17,4,0.01442431020056056,1.353006987365915
0.26301,7,0,17,3,0.01442431000040734,1.353006987165762
0.264,7,0,17,3,-0.1911488910443395,1.147433786121015
0.264,7,0,15,4,-0.03366857608370943,1.147433786121015
0.26401,7,0,15,4,-0.03567036712291327,1.145431995081811
0.26401,7,0,15,3,-0.03567036730927176,1.145431994895453
0.265,7,0,15,3,-0.2261873340794962,0.9549150281252281
0.265,7,0,12,4,0.01003313836144859,0.9549150281252281
0.26501,7,0,12,4,0.008187331792897656,0.9530692215566772
0.26501,7,0,12,3,0.008187331621059113,0.9530692213848386
0.266,7,0,12,3,-0.1665215172738853,0.7783603724898942
0.266,7,0,10,4,-0.009041202313255448,0.7783603724898942
0.26601,7,0,10,4,-0.01072373966953821,0.7766778351336114
0.26601,7,0,10,3,-0.0107237398261667,0.776677834976983
0.267,7,0,10,3,-0.1689349750224945,0.6184665997806551
0.267,7,0,8,4,-0.01145466006186457,0.6184665997806551
0.26701,7,0,8,4,-0.01296728799961078,0.6169539718429089
0.26701,7,0,8,3,-0.01296728814041193,0.6169539717021078
0.268,7,0,8,3,-0.1540565221726402,0.4758647376698795
0.268,7,0,6,4,0.00342379278798971,0.4758647376698795
0.26801,7,0,6,4,0.002087043920194154,0.4745279888020839
0.26801,7,0,6,3,0.002087043795777233,0.474527988677667
0.269,7,0,6,3,-0.1213233743231656,0.3511175705587242
0.269,7,0,4,4,0.03615694063746433,0.3511175705587242
0.26901,7,0,4,4,0.03500134637669949,0.3499619762979593
0.26901,7,0,4,3,0.03500134626915707,0.3499619761904169
0.27,7,0,4,3,-0.07024321139704315,0.2447174185242167
0.27,7,0,3,4,0.008496946083271811,0.2447174185242167
0.27001,7,0,3,4,0.007527067032144369,0.2437475394730892
0.27001,7,0,3,3,0.007527066941900112,0.243747539382845
0.271,7,0,3,3,-0.07913627808411269,0.1570841943568322
0.271,7,0,2,4,-0.0003961206037977338,0.1570841943568322
0.27101,7,0,2,4,-0.001176456775768664,0.1563038581848613
0.27101,7,0,2,3,-0.00117645684835771,0.1563038581122722
0.272,7,0,2,3,-0.06891656860408207,0.08856374635654785
0.272,7,0,1,4,0.009823588876232886,0.08856374635654785
0.27201,7,0,1,4,0.009235875213783412,0.08797603269409837
0.27201,7,0,1,3,0.009235875159140011,0.08797603263945497
0.273,7,0,1,3,-0.03931366405271244,0.03942649342760252
0.273,7,0,1,4,-0.03931366405271244,0.03942649342760252
0.27301,7,0,1,4,-0.0397064357683076,0.03903372171200736
0.27301,7,0,1,3,-0.03970643580479574,0.03903372167551922
0.274,7,0,1,3,-0.06887379962167653,0.00986635785863843
0.274,7,0,0,4,0.00986635785863843,0.00986635785863843
0.27401,7,0,0,4,0.009670078162224982,0.009670078162224982
0.27401,7,0,0,3,0.009670078144037753,0.009670078144037753
0.275,7,0,0,3,0,0
0.275,7,0,0,4,0,0
0.27501,7,0,0,4,9.86985549289443e-07,9.86985549289443e-07
0.27501,7,0,0,3,9.869857331423759e-07,9.869857331423759e-07
0.276,7,0,0,3,0.009866357858645536,0.009866357858645536
0.276,7,0,0,4,0.009866357858645536,0.009866357858645536
0.27601,7,0,0,4,0.0100646076309765,0.0100646076309765
0.27601,7,0,0,3,0.01006460764953143,0.01006460764953143
0.277,7,0,0,3,0.03942649342761761,0.03942649342761761
0.277,7,0,1,4,-0.03931366405269734,0.03942649342761761
0.27701,7,0,1,4,-0.03891893389486448,0.03982122358545048
0.27701,7,0,1,3,-0.03891893385801129,0.03982122362230367
0.278,7,0,1,3,0.009823588876251538,0.0885637463565665
0.278,7,0,1,4,0.009823588876251538,0.0885637463565665
0.27801,7,0,1,4,0.01041324159998766,0.08915339908030262
0.27801,7,0,1,3,0.01041324165499344,0.0891533991353084
0.279,7,0,1,3,0.07834403687654209,0.1570841943568571
0.279,7,0,2,4,-0.0003961206037728648,0.1570841943568571
0.27901,7,0,2,4,0.0003861275959537447,0.1578664425565837
0.27901,7,0,2,3,0.0003861276688945092,0.1578664426295244
0.28,7,0,2,3,0.08723710356361786,0.2447174185242478
0.28,7,0,3,4,0.008496946083302898,0.2447174185242478
0.28001,7,0,3,4,0.009468702582749816,0.2456891750236947
0.28001,7,0,3,3,0.009468702673337798,0.2456891751142827
0.281,7,0,3,3,0.1148970981178219,0.3511175705587668
0.281,7,0,4,4,0.03615694063750696,0.3511175705587668
0.28101,7,0,4,4,0.03731437035771934,0.3522750002789792
0.28101,7,0,4,3,0.03731437046559749,0.3522750003868573
0.282,7,0,4,3,0.1609041077486703,0.4758647376699301
0.282,7,0,6,4,0.003423792788040336,0.4758647376699301
0.28201,7,0,6,4,0.004762327882702755,0.4772032727645925
0.28201,7,0,6,3,0.004762328007437644,0.4772032728893274
0.283,7,0,6,3,0.1460256548988222,0.6184665997807119
0.283,7,0,8,4,-0.01145466006180773,0.6184665997807119
0.28301,7,0,8,4,-0.009940302038094595,0.6199809578044251
0.28301,7,0,8,3,-0.00994030189697992,0.6199809579455398
0.284,7,0,8,3,0.1484391126474367,0.7783603724899564
0.284,7,0,10,4,-0.009041202313193275,0.7783603724899564
0.28401,7,0,10,4,-0.007356997964429568,0.7800445768387201
0.28401,7,0,10,3,-0.007356997807509758,0.7800445769956399
0.285,7,0,10,3,0.1675134533221477,0.9549150281252974
0.285,7,0,12,4,0.01003313836151787,0.9549150281252974
0.28501,7,0,12,4,0.01188054225019741,0.9567624320139769
0.28501,7,0,12,3,0.01188054242231129,0.9567624321860908
0.286,7,0,12,3,0.2025518963573109,1.14743378612109
0.286,7,0,15,4,-0.03366857608363394,1.14743378612109
0.28601,7,0,15,4,-0.03166526351418875,1.149437098690536
0.28601,7,0,15,3,-0.03166526332754693,1.149437098877177
0.287,7,0,15,3,0.1740545006882559,1.35515686289298
0.287,7,0,17,4,0.01657418572762581,1.35515686289298
0.28701,7,0,17,4,0.01872550081835267,1.357308177983707
0.28701,7,0,17,3,0.01872550101877413,1.357308178184129
0.288,7,0,17,3,0.2386817931912406,1.577264470356595
0.288,7,0,20,4,0.002461320750295704,1.577264470356595
0.28801,7,0,20,4,0.004752148104482989,1.579555297710782
0.28801,7,0,20,3,0.004752148317893612,1.579555297924193
0.289,7,0,20,3,0.2380769016502919,1.812880051256591
0.289,7,0,23,4,0.001856429209347255,1.812880051256591
0.28901,7,0,23,4,0.004277727978007295,1.815301350025251
0.28901,7,0,23,3,0.004277728203564202,1.815301350250808
0.29,7,0,23,3,0.2500501164904447,2.061073738537689
0.29,7,0,26,4,0.01382964404949982,2.061073738537689
0.29001,7,0,26,4,0.01637185847256495,2.063615952960754
0.29001,7,0,26,3,0.01637185870937863,2.063615953197568
0.291,7,0,26,3,0.2736219306168834,2.320866025105072
0.291,7,0,29,4,0.03740145817593854,2.320866025105072
0.29101,7,0,29,4,0.04005455529452151,2.323519122223655
0.29101,7,0,29,3,0.04005455554165627,2.32351912247079
0.292,7,0,29,3,0.3077670625623461,2.59123162949148
0.292,7,0,33,4,-0.007193567358913633,2.59123162949148
0.29201,7,0,33,4,-0.004440058107055389,2.593985138743338
0.29201,7,0,33,3,-0.004440057850573886,2.59398513899982
0.293,7,0,33,3,0.2726783453242994,2.871103542174693
0.293,7,0,36,4,0.03645787288335445,2.871103542174693
0.29301,7,0,36,4,0.03930092769024629,2.873946596981585
0.29301,7,0,36,3,0.03930092795507845,2.873946597246417
0.294,7,0,36,3,0.3247315672853275,3.159377236576666
0.294,7,0,40,4,0.009770937364067311,3.159377236576666
0.29401,7,0,40,4,0.01269231723105646,3.162298616443655
0.29401,7,0,40,3,0.01269231750317834,3.162298616715777
0.295,7,0,40,3,0.3053087289127201,3.454915028125319
0.295,7,0,44,4,-0.009651901008539632,3.454915028125319
0.29501,7,0,44,4,-0.006663725433120327,3.457903203700738
0.29501,7,0,44,3,-0.006663725154799849,3.457903203979058
0.296,7,0,44,3,0.2919836350419227,3.756550564175781
0.296,7,0,48,4,-0.02297699487933702,3.756550564175781
0.29601,7,0,48,4,-0.01993381655933257,3.759593742495785
0.29601,7,0,48,3,-0.0199338162758953,3.759593742779223
0.297,7,0,48,3,0.2835658680163129,4.063093427071431
0.297,7,0,52,4,-0.03139476190494683,4.063093427071431
0.29701,7,0,52,4,-0.02830859087489035,4.066179598101487
0.29701,7,0,52,3,-0.02830859058743762,4.06617959838894
0.298,7,0,52,3,0.2788456432021533,4.373333832178531
0.298,7,0,56,4,-0.03611498671910685,4.373333832178531
0.29801,7,0,56,4,-0.0329980026861163,4.376450816211522
0.29801,7,0,56,3,-0.03299800239579831,4.37645081650184
0.299,7,0,56,3,0.276598583455864,4.686047402353502
0.299,7,0,60,4,-0.03836204646539532,4.686047402353502
0.29901,7,0,60,4,-0.0352265507414522,4.689182898077445
0.29901,7,0,60,3,-0.03522655044941647,4.689182898369481
0.3,7,0,60,3,0.2755905511811703,5.000000000000068
0.3,7,0,64,4,-0.03937007874008991,5.000000000000068
0.30001,7,0,64,4,-0.03622844569432715,5.00314163304583
0.30001,7,0,64,3,-0.03622844540172565,5.003141633338432
0.301,7,0,64,3,0.2745825189064748,5.313952597646632
0.301,7,0,67,4,0.03836204646552943,5.313952597646632
0.30101,7,0,67,4,0.04149741824275566,5.317087969423858
0.30101,7,0,67,3,0.04149741853476829,5.317087969715871
0.302,7,0,67,3,0.3510756166404816,5.626666167821584
0.302,7,0,71,4,0.03611498671922231,5.626666167821584
0.30201,7,0,71,4,0.03923172363819383,5.629782904740556
0.30201,7,0,71,3,0.03923172392844698,5.629782905030809
0.303,7,0,71,3,0.3463553918263225,5.936906572928685
0.303,7,0,75,4,0.0313947619050623,5.936906572928685
0.30301,7,0,75,4,0.03448056333704841,5.939992374360671
0.30301,7,0,75,3,0.03448056362441498,5.939992374648037
0.304,7,0,75,3,0.33793762480071,6.243449435824332
0.304,7,0,79,4,0.02297699487945071,6.243449435824332
0.30401,7,0,79,4,0.02601968257596887,6.24649212352085
0.30401,7,0,79,3,0.02601968285931466,6.246492123804196
0.305,7,0,79,3,0.3246125309299117,6.545084971874793
0.305,7,0,83,4,0.009651901008651542,6.545084971874793
0.30501,7,0,83,4,0.0126394668714509,6.548072537737593
0.30501,7,0,83,3,0.01263946714964082,6.548072538015782
0.306,7,0,83,3,0.3051896925573008,6.840622763423442
0.306,7,0,87,4,-0.009770937363959398,6.840622763423442
0.30601,7,0,87,4,-0.006850283892466003,6.843543416894936
0.30601,7,0,87,3,-0.006850283620512876,6.843543417166889
0.307,7,0,87,3,0.2785027570380274,7.128896457825429
0.307,7,0,91,4,-0.03645787288323188,7.128896457825429
0.30701,7,0,91,4,-0.03361565828799407,7.131738672420667
0.30701,7,0,91,3,-0.03361565802333466,7.131738672685326
0.308,7,0,91,3,0.243414039799978,7.408768370508639
0.308,7,0,94,4,0.007193567359032649,7.408768370508639
0.30801,7,0,94,4,0.009946126155508495,7.411520929305115
0.30801,7,0,94,3,0.009946126411812806,7.411520929561419
0.309,7,0,94,3,0.2775591717454349,7.679133974895041
0.309,7,0,98,4,-0.03740145817582441,7.679133974895041
0.30901,7,0,98,4,-0.0347494182701551,7.681786014800711
0.30901,7,0,98,3,-0.03474941802321663,7.681786015047649
0.31,7,0,98,3,0.2223908283915543,7.93892626146242
0.31,7,0,101,4,-0.01382964404939102,7.93892626146242
0.31001,7,0,101,4,-0.01128858942443411,7.941467316087377
0.31001,7,0,101,3,-0.01128858918783671,7.941467316323974
0.311,7,0,101,3,0.2343640432316878,8.187119948743499
0.311,7,0,104,4,-0.00185642920925666,8.187119948743499
0.31101,7,0,104,4,0.0005636119786025517,8.189539989931358
0.31101,7,0,104,3,0.0005636122039263114,8.189539990156682
0.312,7,0,104,3,0.2337591516907338,8.422735529643489
0.312,7,0,107,4,-0.00246132075021066,8.422735529643489
0.31201,7,0,107,4,-0.0001718440330016335,8.425025006360698
0.31201,7,0,107,3,-0.0001718438198441419,8.425025006573856
0.313,7,0,107,3,0.2196462867133988,8.644843137107099
0.313,7,0,110,4,-0.01657418572754743,8.644843137107099
0.31301,7,0,110,4,-0.01442430899962943,8.646993013835017
0.31301,7,0,110,3,-0.01442430879947665,8.64699301403517
0.314,7,0,110,3,0.1911488910443389,8.852566213878985
0.314,7,0,112,4,0.03366857608370921,8.852566213878985
0.31401,7,0,112,4,0.03567036824107284,8.854568006036349
0.31401,7,0,112,3,0.03567036842743043,8.854568006222706
0.315,7,0,112,3,0.226187334079496,9.045084971874772
0.315,7,0,115,4,-0.01003313836144848,9.045084971874772
0.31501,7,0,115,4,-0.008187330933749237,9.046930779302471
0.31501,7,0,115,3,-0.00818733076192224,9.046930779474298
0.316,7,0,115,3,0.1665215172738943,9.221639627510115
0.316,7,0,117,4,0.009041202313264662,9.221639627510115
0.31601,7,0,117,4,0.01072374045265256,9.223322165649503
0.31601,7,0,117,3,0.01072374060926151,9.223322165806112
0.317,7,0,117,3,0.1689349750225038,9.381533400219354
0.317,7,0,119,4,0.01145466006187412,9.381533400219354
0.31701,7,0,119,4,0.01296728870359054,9.38304602886107
0.31701,7,0,119,3,0.01296728884437393,9.383046029001854
0.318,7,0,119,3,0.1540565221726471,9.524135262330127
0.318,7,0,121,4,-0.003423792787984326,9.524135262330127
0.31801,7,0,121,4,-0.002087043298132585,9.525472011819978
0.31801,7,0,121,3,-0.002087043173723657,9.525472011944387
0.319,7,0,121,3,0.1213233743231719,9.648882429441283
0.319,7,0,123,4,-0.03615694063745778,9.648882429441283
0.31901,7,0,123,4,-0.0350013458390066,9.650038024239734
0.31901,7,0,123,3,-0.03500134573146951,9.650038024347271
0.32,7,0,123,3,0.07024321139704881,9.75528258147579
0.32,7,0,124,4,-0.00849694608326601,9.75528258147579
0.32001,7,0,124,4,-0.007527066580941266,9.756252460978114
0.32001,7,0,124,3,-0.007527066490702339,9.756252461068353
0.321,7,0,124,3,0.07913627808411761,9.842915805643173
0.321,7,0,125,4,0.0003961206038027854,9.842915805643173
0.32101,7,0,125,4,0.001176457211283122,9.843696142250653
0.32101,7,0,125,3,0.001176457283868615,9.843696142323239
0.322,7,0,125,3,0.06891656860408446,9.911436253643455
0.322,7,0,126,4,-0.00982358887623036,9.911436253643455
0.32201,7,0,126,4,-0.009235874885916928,9.912023967633768
0.32201,7,0,126,3,-0.009235874831272639,9.912023967688413
0.323,7,0,126,3,0.03931366405271319,9.960573506572398
0.323,7,0,126,4,0.03931366405271319,9.960573506572398
0.32301,7,0,126,4,0.03970643598723811,9.960966278506923
0.32301,7,0,126,3,0.03970643602372625,9.960966278543411
0.324,7,0,126,3,0.06887379962167728,9.990133642141362
0.324,7,0,127,4,-0.009866357858637542,9.990133642141362
0.32401,7,0,127,4,-0.009670078071284394,9.990329921928716
0.32401,7,0,127,3,-0.009670078053098052,9.990329921946902
0.325,7,0,127,3,0,10
0.325,7,0,127,4,0,10
0.32501,7,0,127,4,-9.86986467665929e-07,9.999999013013532
0.32501,7,0,127,3,-9.869866524070403e-07,9.999999013013348
0.326,7,0,127,3,-0.009866357858646424,9.990133642141354
0.326,7,0,127,4,-0.009866357858646424,9.990133642141354
0.32601,7,0,127,4,-0.01006460772375206,9.989935392276248
0.32601,7,0,127,3,-0.01006460774230611,9.989935392257694
0.327,7,0,127,3,-0.03942649342761939,9.960573506572381
0.327,7,0,126,4,0.03931366405269543,9.960573506572381
0.32701,7,0,126,4,0.03891893371059751,9.960178776230283
0.32701,7,0,126,3,0.03891893367374699,9.960178776193432
0.328,7,0,126,3,-0.009823588876255229,9.91143625364343
0.328,7,0,126,4,-0.009823588876255229,9.91143625364343
0.32801,7,0,126,4,-0.01041324187501758,9.910846600644668
0.32801,7,0,126,3,-0.01041324193002424,9.910846600589661
0.329,7,0,126,3,-0.07834403687654756,9.842915805643138
0.329,7,0,125,4,0.0003961206037672582,9.842915805643138
0.32901,7,0,125,4,-0.0003861279606613977,9.842133557078709
0.32901,7,0,125,3,-0.0003861280336021622,9.842133557005768
0.33,7,0,125,3,-0.08723710356362346,9.755282581475747
0.33,7,0,124,4,-0.008496946083308643,9.755282581475747
0.33001,7,0,124,4,-0.009468703126284339,9.754310824432771
